age,gender,height_cm,weight_kg,body_fat_%,diastolic,systolic,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,class
23,0,168.8,67.18,24.242855,79,124,34.87,3.85,31,173,4
27,0,175.8,72.53,19.914913,80,137,49.63,14.5,46,216,3
24,0,167.4,69.72,20.144369,81,124,35.81,16.76,47,185,2
59,0,168.0,73.05,22.482108,78,132,35.91,22.04,49,191,1
29,0,170.8,71.81,19.528153,84,142,45.51,18.91,60,237,1
56,1,156.4,49.29,27.855052,82,129,26.11,20.61,34,143,1
26,1,165.5,63.58,20.892207,75,123,34.76,20.05,48,190,2
62,0,170.1,71.56,20.803719,92,148,42.08,16.03,35,195,2
21,0,175.3,64.6,16.967647,66,111,40.92,8.72,53,211,3
25,0,180.7,74.73,20.283626,91,147,44.11,15.33,50,218,3
60,1,161.9,56.24,33.252197,77,123,27.34,20.9,29,151,2
27,1,162.7,57.68,23.733822,67,121,30.19,28.14,58,217,1
27,0,173.8,78.6,18.399499,82,138,47.22,14.19,52,224,3
24,1,159.7,52.92,31.699957,68,109,24.65,15.13,27,146,4
50,0,172.2,82.35,28.902879,91,150,38.85,0.43,36,169,4
27,0,166.7,74.43,31.718506,71,110,25.37,-1.49,14,180,4
26,1,163.1,51.97,32.747162,88,137,29.02,20.08,20,151,3
26,1,164.7,60.66,25.576699,87,149,31.84,20.62,41,175,1
25,1,163.6,51.89,29.177215,73,121,28.56,20.77,42,166,2
64,0,168.0,65.38,19.759878,87,146,38.67,16.4,25,183,2
26,1,160.9,54.99,27.609837,75,117,25.55,17.33,28,146,2
27,1,161.9,61.62,25.918689,82,126,27.18,15.91,25,164,3
26,0,176.7,78.77,30.387617,84,138,38.87,-9.88,43,219,4
62,0,168.0,65.09,23.405443,90,139,39.02,17.78,42,175,1
23,0,166.1,64.22,15.071482,66,119,38.91,13.49,58,201,2
59,1,152.3,56.81,35.822756,89,154,28.17,14.0,4,112,4
27,0,177.8,73.96,20.473774,88,138,52.64,19.52,54,229,2
29,0,171.6,87.49,30.762629,85,143,41.68,-2.31,25,185,4
50,1,152.4,51.04,28.786432,65,103,21.54,16.56,30,150,2
23,1,161.3,53.62,26.963423,57,108,21.36,19.47,18,170,3
27,0,169.7,61.83,14.590216,78,120,43.78,18.81,49,222,1
32,0,179.0,95.29,27.55242,94,146,43.4,-3.99,38,207,4
30,0,173.7,77.41,22.881416,92,156,43.66,16.23,52,216,1
60,0,162.0,70.55,29.7394,96,157,36.84,10.54,33,155,4
63,0,162.5,69.45,32.091169,81,126,23.06,-4.65,11,114,4
24,0,177.1,76.67,18.369265,80,126,49.7,11.57,53,211,3
22,1,167.9,57.38,25.591734,69,112,25.18,2.33,23,175,4
28,0,170.4,71.72,23.581618,89,144,43.49,13.07,51,218,2
61,0,165.0,64.63,24.493481,90,145,38.86,17.54,31,179,2
30,1,156.0,64.55,23.941996,87,151,30.28,25.62,40,151,1
55,1,153.2,48.72,34.971289,61,106,21.66,13.59,11,113,4
21,1,163.8,49.73,22.032292,67,110,24.64,22.38,43,185,2
57,0,169.6,66.88,22.184886,80,130,36.98,6.8,40,195,3
22,0,169.0,61.78,16.508285,70,116,36.94,14.6,49,216,2
22,0,173.5,81.46,22.242902,66,120,39.56,5.61,46,209,4
24,0,169.1,72.01,12.540036,71,114,41.95,15.09,46,223,1
23,0,171.4,73.45,17.173173,67,113,38.41,15.8,49,217,2
58,0,169.1,71.41,20.413944,89,141,43.69,15.13,52,206,2
29,1,158.5,48.45,28.337877,87,142,28.93,17.03,24,158,2
59,0,166.7,68.87,23.407124,94,148,37.27,12.83,26,173,3
61,0,164.6,60.14,21.474647,86,132,40.66,13.67,35,207,2
59,1,161.6,45.1,28.6988,69,104,30.02,18.49,24,143,2
25,1,160.9,53.49,27.672443,82,127,30.34,21.96,48,182,1
24,0,176.0,80.64,22.000155,81,139,45.25,9.93,48,209,3
26,0,181.3,75.4,16.27762,65,118,51.3,18.81,63,242,2
23,1,164.0,55.5,27.426965,68,107,24.98,23.77,40,168,2
61,1,163.2,57.93,29.588031,89,148,25.33,22.81,15,149,3
27,0,181.0,80.54,20.976881,93,146,51.99,16.83,44,219,2
28,1,164.3,50.75,26.164011,78,125,26.6,18.69,31,166,2
25,0,178.5,82.4,12.406613,91,146,53.66,20.95,64,225,1
26,1,159.5,58.52,29.763494,87,129,26.8,20.49,39,160,1
57,0,172.1,77.82,23.489962,94,144,41.58,8.88,21,193,3
23,1,163.0,57.79,26.906855,74,121,29.63,22.86,43,174,2
28,0,174.6,78.62,24.143678,90,140,47.18,4.9,46,216,4
45,1,164.3,53.59,26.267622,66,116,23.38,15.36,26,142,3
40,0,174.2,76.53,20.414594,93,150,42.32,11.04,40,215,4
27,0,176.1,77.57,22.472425,91,155,42.56,8.17,44,211,4
61,1,163.0,55.38,29.633267,97,157,32.67,21.04,31,153,2
25,0,175.2,78.08,20.006872,94,144,42.46,9.34,52,217,3
63,0,167.8,67.58,20.542174,82,129,34.31,15.93,47,183,2
27,0,176.8,91.77,25.879274,85,146,38.17,-0.15,36,195,4
27,0,184.3,82.12,16.254374,81,139,52.81,17.24,53,237,1
25,1,161.5,45.1,27.550284,71,121,25.7,24.94,44,161,1
43,1,156.3,56.66,34.257774,81,120,22.39,6.71,15,143,4
24,0,177.6,71.89,18.935734,76,130,46.99,15.33,59,223,3
23,0,173.9,75.7,24.289104,83,142,45.53,11.21,48,221,3
61,1,166.2,65.99,22.122592,82,140,27.86,19.21,26,180,2
59,0,165.7,67.43,16.35954,74,125,36.7,13.25,40,193,3
21,1,164.8,54.96,29.286837,65,116,25.57,21.02,34,168,2
27,0,169.8,69.48,15.021589,80,133,42.66,21.52,53,225,1
59,0,168.9,66.73,21.486808,78,136,39.18,15.27,38,213,2
27,0,179.9,71.13,21.81066,87,140,51.68,16.51,56,241,3
24,0,181.6,76.88,18.928897,83,138,51.99,18.8,57,232,2
26,0,170.7,83.88,22.984344,86,142,43.84,10.79,53,217,4
58,1,163.2,52.62,19.750132,88,150,35.77,23.82,55,195,1
27,0,177.4,78.97,20.597988,78,134,42.58,8.65,50,214,4
59,0,169.1,80.17,24.907542,93,150,44.02,18.8,24,193,2
26,0,174.2,76.31,13.611435,90,147,47.96,18.65,59,241,1
64,0,162.3,60.71,21.339239,94,151,36.89,17.71,51,193,1
22,1,162.2,56.87,29.112416,73,122,26.76,19.18,22,161,3
53,1,162.6,53.31,24.291269,78,131,29.79,29.64,45,160,1
64,0,167.5,82.01,34.179946,96,149,32.16,1.89,18,158,4
55,0,175.6,78.9,26.545516,98,155,44.5,11.22,23,172,4
62,0,169.1,82.39,27.108641,90,148,36.76,-0.58,32,161,4
58,0,168.6,69.77,31.483648,86,141,34.84,-4.75,18,170,4
23,1,165.2,49.98,27.519996,75,118,25.48,22.29,31,159,2
56,1,160.2,53.04,31.403176,80,128,26.03,16.04,12,126,4
29,0,165.0,61.0,25.318482,79,121,31.4,10.76,12,166,4
26,0,174.3,87.56,28.174184,83,118,38.55,-2.46,26,164,4
21,0,165.9,60.17,26.0561,82,124,30.24,10.77,28,173,3
22,0,168.7,64.85,19.326199,83,129,35.7,16.88,51,194,2
26,1,164.3,56.08,27.486825,93,146,29.49,24.87,32,173,2
58,1,165.5,52.1,23.932373,86,139,33.78,20.76,39,187,1
22,1,166.6,55.97,15.665477,73,107,31.64,20.77,45,215,2
62,1,164.0,66.52,34.706302,86,140,26.93,10.35,17,164,4
21,1,167.3,62.7,28.666439,69,105,24.22,20.96,34,164,4
22,0,181.3,95.9,15.814495,80,123,49.27,4.33,49,240,4
25,0,181.1,91.41,19.271772,80,129,53.53,19.3,50,220,2
21,0,175.6,71.87,13.654552,61,110,43.24,9.29,55,219,3
26,1,164.9,52.47,31.868114,85,133,26.58,20.1,32,164,3
23,0,168.5,54.33,15.677542,73,113,32.58,10.38,45,204,3
27,0,182.7,82.86,14.97077,81,136,46.25,14.28,61,241,2
28,0,168.4,71.69,16.885561,73,119,39.07,23.42,52,216,1
25,0,171.2,70.64,20.091844,84,135,36.66,13.75,43,192,2
28,0,173.0,71.82,19.164249,87,142,49.81,18.96,62,215,1
53,1,159.5,55.9,33.989962,78,118,25.38,17.7,20,148,3
32,0,179.1,91.49,28.277703,93,155,57.79,8.34,57,223,4
23,0,184.5,85.85,15.665434,70,119,42.82,13.09,49,230,3
29,0,176.6,83.28,21.094621,95,150,52.63,16.02,55,236,1
25,1,165.0,62.6,31.891606,82,119,25.2,2.42,26,148,4
46,1,157.1,53.87,29.974941,65,99,23.96,14.54,15,110,4
61,0,172.3,79.27,24.866139,92,148,41.35,8.16,36,189,4
51,1,160.3,53.95,34.879841,80,122,26.61,17.16,31,152,3
27,0,175.7,67.62,13.442388,55,101,48.05,19.41,63,237,1
28,0,164.3,69.43,20.26096,77,126,30.26,20.15,58,199,1
60,0,166.2,64.05,30.501406,78,120,29.69,-0.95,13,146,4
24,0,170.6,73.0,17.60491,86,142,47.46,18.78,48,227,2
28,0,173.7,72.59,19.55998,89,147,49.3,16.38,52,222,1
22,1,166.6,56.1,25.290424,62,103,25.04,22.52,48,181,2
29,0,179.8,81.57,16.400953,75,128,47.86,15.99,57,228,2
29,0,168.9,70.2,22.416715,83,138,43.25,8.95,49,216,4
24,0,168.7,66.24,10.998483,66,110,35.38,16.98,50,203,1
29,1,163.3,65.78,38.445148,71,118,24.3,0.43,19,141,4
23,1,163.9,47.41,26.731592,76,122,28.45,24.42,43,177,1
26,1,160.8,49.21,26.208111,66,107,25.98,18.63,38,157,2
27,0,175.4,72.21,13.469997,80,128,42.72,12.92,60,226,2
27,1,159.8,50.93,26.034295,75,122,28.64,23.54,42,182,1
64,1,161.9,65.32,31.736405,86,130,25.76,5.06,14,143,4
26,1,165.1,56.41,25.240075,89,136,28.08,20.31,41,180,2
22,0,173.9,73.14,27.06038,85,124,38.6,1.88,41,201,4
51,1,155.8,49.46,30.219185,88,153,29.05,25.35,40,162,1
22,1,162.2,70.33,30.383241,81,128,33.11,12.71,24,162,4
21,0,167.4,58.49,25.585928,67,115,34.67,7.43,34,182,3
51,1,160.0,50.11,32.400749,88,138,25.95,20.16,21,160,3
61,1,157.0,52.68,35.189226,95,155,23.77,19.38,24,146,3
57,0,171.4,65.68,16.792297,85,142,44.65,15.97,49,214,1
22,1,166.7,48.48,14.588873,61,107,32.17,22.15,48,202,1
25,0,174.8,83.91,13.692084,76,131,46.65,18.87,51,240,2
62,0,165.5,67.75,30.658322,90,150,35.29,4.4,36,155,4
22,1,166.8,53.47,23.819648,77,119,25.62,19.14,45,169,3
27,0,177.6,70.9,11.657183,79,138,46.45,18.84,65,257,1
26,0,175.4,88.41,23.017794,87,132,43.43,7.49,43,213,4
21,0,180.8,97.33,24.959123,78,125,48.23,6.17,45,238,4
60,0,166.9,67.42,20.528398,90,142,39.56,16.65,29,192,2
58,0,169.7,74.03,24.320615,95,153,39.69,15.6,35,173,3
22,0,179.7,76.74,23.767593,85,139,41.83,4.96,43,213,4
26,1,159.6,47.5,28.79083,67,113,25.52,18.65,25,142,3
61,1,150.7,53.05,35.499139,69,121,20.28,16.97,1,115,4
28,0,170.4,72.12,12.181762,76,130,43.76,13.9,48,219,1
23,1,165.3,50.21,30.757169,87,139,33.45,23.29,29,174,2
59,0,169.5,73.05,16.344511,78,124,40.16,17.87,40,206,2
27,0,180.7,80.05,13.034886,65,119,52.57,17.31,51,235,2
27,0,179.0,79.61,20.261748,96,153,48.62,13.68,59,220,3
27,0,181.2,76.28,12.856459,74,126,52.57,15.65,59,238,2
23,1,169.7,45.24,23.486506,78,118,34.29,19.03,36,176,3
28,0,178.6,70.79,11.919863,63,112,49.39,14.52,47,243,2
29,0,175.5,75.52,20.197496,80,135,46.45,15.25,50,235,3
21,1,164.7,52.05,29.457275,71,117,23.79,21.3,39,152,3
60,1,160.2,68.02,31.953695,95,151,29.27,19.98,24,153,3
48,0,177.2,82.41,25.996901,97,152,41.51,3.05,30,188,4
51,1,158.2,49.81,28.430191,68,119,20.57,12.26,2,147,4
64,0,170.4,71.91,25.223945,88,146,38.52,9.28,22,166,4
23,0,182.4,87.54,14.267863,59,115,48.92,13.26,44,216,3
51,1,156.4,50.44,26.450803,73,122,21.47,22.34,29,164,2
27,0,180.2,78.23,25.990758,87,141,39.61,4.12,46,212,4
22,0,177.4,80.0,26.291854,84,125,41.37,-7.74,46,209,4
27,0,170.4,69.76,21.444245,94,152,41.9,12.45,47,209,2
26,0,171.6,73.93,15.803836,80,127,49.56,17.95,57,238,1
59,0,168.2,61.2,22.318795,83,141,38.35,9.13,32,188,3
23,1,163.8,59.52,25.943006,62,110,24.85,4.89,25,135,4
26,1,154.4,52.74,31.763355,90,144,26.68,18.96,17,145,2
21,1,163.7,55.22,30.583117,80,120,28.36,17.5,43,178,3
21,0,177.9,74.08,21.604336,77,123,42.0,0.2,45,223,4
28,0,170.3,63.34,12.614604,72,120,42.85,22.77,53,225,1
25,0,168.9,72.19,11.09813,82,123,38.58,21.54,51,204,1
22,0,181.8,88.04,23.214597,89,145,48.93,12.22,54,218,4
25,0,172.5,77.1,12.282906,70,116,46.97,16.03,47,238,1
27,0,174.0,76.25,23.704073,77,127,38.75,12.71,55,213,3
61,0,165.1,66.1,23.061118,82,128,35.04,16.3,37,178,2
41,0,172.4,83.07,26.232362,86,138,43.17,10.13,32,186,4
28,0,183.8,80.52,20.86859,92,151,50.28,12.91,52,239,3
22,1,156.8,45.1,24.300567,63,109,21.65,23.99,30,161,1
47,0,174.3,76.76,27.304633,92,147,41.25,-6.31,28,201,4
26,0,173.2,76.89,21.406052,92,144,48.24,13.45,47,213,3
25,1,164.4,65.54,20.932123,81,118,31.93,22.08,47,194,1
44,0,172.0,80.45,24.493554,88,138,40.74,8.62,26,192,4
58,1,164.5,69.05,33.840246,91,139,26.76,8.88,19,155,4
61,1,151.7,61.76,40.109059,80,128,28.33,11.81,28,114,4
57,1,160.1,54.9,32.270232,89,131,23.76,18.73,25,142,4
47,1,162.0,63.73,29.449349,88,134,28.75,18.2,27,158,3
61,0,171.8,68.39,22.531401,78,134,41.45,11.92,42,200,3
58,1,156.8,52.35,29.918375,97,146,27.97,24.08,34,164,1
24,0,174.0,73.32,13.821869,77,125,41.74,14.1,56,210,2
61,0,164.7,66.19,20.998836,93,149,40.74,15.41,28,172,1
24,1,163.5,63.99,32.726216,79,116,25.92,16.33,14,159,4
51,1,157.8,54.4,29.671457,80,120,22.12,16.39,33,139,2
22,1,164.7,57.61,23.9996,76,124,27.33,19.73,55,190,2
48,0,172.6,79.42,28.58898,91,148,37.48,-2.78,30,156,4
27,0,165.1,65.26,27.511681,80,123,32.38,6.15,31,163,4
26,0,171.5,70.39,14.606257,68,117,46.06,18.96,52,237,1
22,0,178.6,83.48,23.839615,82,129,44.82,0.93,42,217,4
24,0,174.0,75.33,11.571863,79,134,46.38,16.48,62,254,1
22,0,176.0,75.18,14.711861,64,112,40.7,14.71,49,232,3
21,1,162.4,49.55,29.609777,62,112,23.74,22.81,29,163,3
23,0,174.2,75.27,12.594679,69,119,49.47,21.14,53,248,1
26,0,178.3,74.4,22.190235,90,155,50.21,15.35,52,223,2
24,1,166.9,55.15,23.355896,85,128,27.54,20.2,43,185,2
23,0,174.6,72.14,14.297003,77,129,49.52,18.65,49,227,1
26,0,173.8,72.45,18.708667,77,129,46.56,16.92,44,214,2
21,1,165.7,64.02,30.587826,61,111,29.0,10.78,27,156,4
22,0,166.2,60.14,24.103565,79,128,36.46,19.97,52,190,2
22,0,169.9,74.55,19.514352,63,111,42.01,13.13,46,207,3
56,0,171.1,66.26,19.932758,82,134,40.34,11.6,47,219,3
50,0,170.6,66.55,17.922802,95,154,40.3,14.0,52,222,1
21,1,162.3,53.58,17.547474,74,116,31.74,25.74,52,192,1
57,0,168.3,68.48,25.638916,93,138,40.47,11.39,38,194,2
21,0,176.7,81.29,22.316365,80,126,39.56,2.65,44,219,4
62,0,166.5,80.96,31.164983,98,148,29.51,0.45,26,152,4
23,0,175.2,70.08,15.735347,76,126,40.36,14.47,52,220,3
22,1,167.0,64.09,22.682712,66,118,30.89,18.64,49,176,2
26,0,173.9,72.89,10.737413,66,114,48.75,17.75,57,251,1
24,1,154.7,62.63,28.05463,77,118,26.38,17.9,22,156,2
22,1,162.7,58.12,25.763246,78,128,27.95,23.04,41,170,2
22,0,168.7,67.41,13.564623,60,107,40.44,17.43,46,232,2
59,0,167.2,76.97,23.820063,89,143,33.49,7.27,23,177,4
54,1,150.9,53.21,39.719414,60,120,18.3,12.16,5,116,4
55,0,171.3,70.96,22.762639,89,146,44.06,14.2,45,196,3
29,0,175.7,77.1,28.548834,95,144,48.57,12.52,47,201,3
25,1,167.4,60.04,25.014521,80,128,30.37,28.27,53,177,1
29,0,167.5,63.38,12.593654,69,114,37.83,17.28,49,250,1
29,0,168.8,67.97,20.8852,85,145,46.41,14.84,44,203,2
26,0,179.0,82.29,19.112514,79,123,45.22,8.98,54,218,4
29,0,171.3,67.36,10.693043,56,113,41.34,13.73,47,213,2
60,0,169.6,65.08,21.744508,93,150,38.15,10.81,37,193,3
22,1,160.4,50.95,22.544705,67,101,23.83,22.68,44,181,1
24,0,174.4,67.8,18.749361,78,129,39.31,13.14,55,225,3
25,0,171.2,76.71,23.080788,78,127,43.38,3.81,40,225,4
24,1,163.7,50.71,22.708548,62,104,28.16,24.27,42,174,1
60,0,167.6,64.4,25.249658,79,126,34.81,7.95,22,184,3
28,0,169.2,67.35,18.819702,79,127,38.75,13.28,40,196,3
62,0,168.4,69.63,24.096867,95,153,39.07,8.82,31,182,3
28,1,162.0,58.13,25.371876,69,123,26.31,22.45,43,160,1
57,0,169.0,73.83,23.010411,93,150,40.46,15.2,50,198,1
61,0,165.7,61.14,22.662586,88,154,37.49,22.55,40,178,1
61,0,172.1,78.16,22.015625,93,152,45.11,16.78,24,193,2
56,1,153.3,54.58,31.500821,83,132,22.24,21.71,13,114,2
58,0,168.4,78.27,26.41616,83,133,34.78,15.9,40,188,3
26,1,163.4,57.9,24.501164,86,139,34.86,22.38,50,191,1
22,1,162.7,52.29,28.760976,90,129,27.67,20.15,39,163,2
60,1,156.1,51.14,37.07601,79,125,21.82,15.85,6,156,3
64,0,167.2,60.46,22.534134,92,142,36.0,18.79,35,178,1
27,0,179.5,74.74,14.358188,58,109,53.79,15.16,64,244,2
23,0,183.6,95.82,30.338497,95,142,37.81,-7.04,35,199,4
22,1,165.5,61.55,27.034791,80,124,31.13,15.73,28,169,3
21,0,175.1,65.33,19.783782,67,116,37.6,7.09,44,204,4
22,1,163.8,54.39,27.677779,62,112,25.79,26.72,37,166,1
29,0,171.1,79.62,13.049303,88,142,45.34,19.7,53,243,1
63,0,168.5,62.54,29.625099,84,146,38.32,4.33,25,165,4
54,1,156.6,73.31,38.131935,94,144,26.21,16.67,18,148,4
22,1,156.9,45.88,25.259528,59,109,19.51,22.3,31,147,2
26,0,180.1,75.7,17.929249,89,145,48.63,15.45,44,224,2
28,0,174.7,79.44,23.846095,93,150,51.86,12.11,46,221,3
28,0,171.9,76.5,13.274771,75,128,50.89,22.43,63,235,1
27,1,166.0,58.73,21.827446,91,132,30.34,21.08,38,185,1
33,1,156.9,57.45,31.785246,79,126,27.07,19.04,31,165,1
25,0,183.9,85.9,28.252904,90,147,47.75,5.46,47,220,4
38,1,161.7,58.2,27.111322,76,123,28.43,23.84,30,160,1
57,1,163.8,64.86,32.174825,94,136,25.92,14.26,23,143,3
23,0,164.4,53.02,25.762333,78,120,32.89,14.07,38,174,3
22,1,160.5,54.93,32.143614,65,113,23.55,18.14,14,152,3
23,1,160.0,49.26,27.204562,64,115,25.95,18.44,45,169,2
25,0,180.7,76.2,18.439581,85,144,54.87,18.27,50,224,2
28,1,159.6,53.52,22.970912,66,117,28.26,26.78,45,178,1
61,0,170.8,70.87,21.646835,92,150,42.09,16.22,44,204,2
43,1,154.2,48.05,27.20625,57,108,23.97,25.57,32,153,1
41,0,177.8,82.53,23.914952,96,153,47.2,5.31,46,198,4
45,1,154.0,60.01,36.142139,62,113,22.17,14.23,24,123,3
23,0,168.4,67.64,29.03375,76,127,30.12,8.0,23,168,4
57,1,152.9,58.12,30.933582,68,121,19.17,12.27,15,136,4
24,1,165.1,54.14,17.030845,74,112,29.32,16.65,51,192,2
28,1,166.5,64.82,22.965164,74,122,28.32,8.31,27,176,3
37,0,178.9,82.07,24.15459,98,156,47.75,1.71,41,208,4
23,1,164.9,55.94,31.982099,80,122,27.11,21.43,26,167,2
26,0,167.3,70.7,23.272037,81,125,32.17,16.73,40,178,3
26,0,178.9,85.73,27.03649,94,155,42.9,-2.76,37,183,4
23,0,179.2,78.95,24.631455,79,125,39.41,-2.25,46,205,4
58,0,168.3,75.69,23.561462,89,149,37.6,3.55,29,185,4
21,1,162.9,56.54,35.404683,62,108,22.39,9.33,33,154,4
23,0,182.0,76.77,13.849838,65,123,53.28,9.3,55,236,3
63,0,165.6,70.31,21.720912,93,156,42.83,15.62,37,188,1
59,1,155.8,59.34,29.8757,75,120,24.43,19.5,33,159,2
21,1,164.7,56.94,31.506282,77,120,26.4,20.6,39,165,2
28,0,176.1,75.47,13.156949,72,126,49.04,18.26,61,233,1
24,0,172.7,74.65,17.071426,76,126,48.42,17.26,66,220,1
23,0,167.7,64.18,16.908611,78,123,38.1,21.61,56,218,1
25,1,164.2,56.92,26.723866,77,127,29.8,20.32,46,169,2
22,0,169.2,71.05,15.839814,60,110,37.5,11.77,51,197,3
62,1,162.6,67.3,31.767599,98,149,30.41,15.18,24,157,3
59,1,164.4,63.04,33.017405,96,141,28.23,14.84,21,158,3
24,1,154.6,51.76,26.909892,71,116,21.36,23.35,33,155,1
25,0,179.2,83.17,20.319038,82,133,50.01,14.01,44,231,3
23,1,159.5,54.02,28.531199,66,107,21.75,3.85,9,126,4
23,0,178.6,71.84,17.920258,84,136,41.95,4.39,42,218,3
25,0,174.3,75.29,18.920382,87,142,48.13,15.44,51,219,3
22,1,164.0,54.23,22.532202,69,106,30.3,20.06,38,167,2
28,0,171.4,70.22,24.343178,91,137,45.23,13.58,51,197,3
24,0,172.8,69.97,18.160801,86,143,41.82,15.79,52,236,1
60,1,161.6,63.96,27.838401,83,132,32.41,8.98,31,150,3
24,0,174.7,70.29,14.261756,78,133,44.08,12.32,52,227,2
51,1,156.2,52.19,32.621554,76,122,24.5,18.69,24,139,3
61,1,157.0,45.1,32.776423,69,118,22.65,15.14,18,134,4
22,0,166.0,63.2,26.59009,74,129,29.12,0.35,21,172,4
21,1,158.0,50.43,26.224403,61,113,17.96,21.1,14,157,3
61,0,172.1,70.0,23.49994,78,125,34.5,8.3,36,202,3
24,0,175.1,77.02,12.609429,66,122,48.37,20.26,54,245,1
26,0,172.5,82.13,26.422638,89,145,37.74,-3.93,25,200,4
27,0,172.5,70.0,12.365076,63,116,42.36,19.73,57,227,1
58,1,152.0,56.02,33.747848,57,108,31.7,15.22,3,130,3
30,0,165.0,66.05,19.617274,77,122,32.21,21.89,45,191,1
26,0,180.4,77.52,12.232806,75,124,51.35,21.66,62,224,1
29,1,161.5,56.06,20.211481,61,122,29.71,26.21,40,197,1
21,1,162.8,53.61,28.068831,72,121,25.19,21.6,49,173,3
61,0,165.1,72.69,26.474223,78,123,30.6,8.81,26,165,4
49,0,164.0,67.09,20.673325,90,134,35.51,22.73,46,214,1
21,1,166.3,58.35,24.524251,66,117,28.15,-4.57,28,166,4
25,1,166.6,62.89,26.50952,75,127,29.41,16.28,24,176,3
63,0,166.6,66.92,21.895102,85,126,32.47,12.16,31,187,3
26,0,179.5,79.58,18.650097,79,131,53.36,14.78,42,225,3
24,0,170.1,70.92,17.215353,80,135,40.42,15.36,52,228,1
26,0,170.5,78.18,20.827727,85,131,44.93,15.61,51,205,2
49,1,152.5,50.31,29.452619,60,112,20.64,19.77,33,143,2
25,1,159.7,58.57,26.843712,74,114,25.59,24.72,44,165,1
49,0,171.3,67.84,24.46268,91,146,38.78,12.93,41,195,4
23,0,170.6,63.92,9.982234,62,103,39.62,14.86,49,242,2
27,0,167.4,67.62,12.733155,78,120,41.84,15.85,57,231,1
24,1,166.7,56.61,23.91424,63,113,31.29,18.38,46,188,2
28,1,165.6,52.83,22.911715,82,128,38.49,19.9,54,210,1
26,0,177.4,78.04,16.445381,82,134,42.32,17.61,55,225,2
47,1,161.9,59.49,35.754201,81,130,26.59,13.33,26,149,4
61,1,154.8,52.93,35.388585,65,124,21.05,14.81,6,159,3
28,1,161.8,63.18,32.947635,66,112,27.25,21.25,25,146,3
26,1,162.5,56.99,26.279902,74,121,28.27,20.95,22,159,2
24,0,170.9,64.05,12.677059,66,116,46.21,20.07,52,240,1
62,1,165.3,54.19,30.622116,84,137,26.98,16.76,28,164,3
61,1,163.3,75.16,33.126164,91,142,25.52,-5.35,18,113,4
58,0,170.9,93.95,30.776094,89,138,33.73,-6.46,17,139,4
60,0,168.0,58.88,22.91645,79,130,34.64,12.16,25,172,3
60,0,172.2,76.89,20.461169,96,157,47.0,14.74,43,198,2
27,0,172.7,82.79,24.685778,83,132,41.65,6.79,43,208,4
23,1,163.0,61.98,29.620781,75,123,26.66,19.92,23,160,2
61,1,162.6,67.18,21.174519,90,147,35.33,21.94,42,185,1
22,0,171.9,63.07,17.663718,76,125,38.45,7.3,38,198,3
41,0,179.8,84.3,26.286494,94,154,47.44,0.47,40,199,4
28,1,165.2,65.34,26.586015,83,125,28.12,20.78,28,162,2
64,0,166.8,69.46,23.334565,81,133,37.65,7.59,32,188,3
22,0,172.1,74.68,16.976335,62,121,37.87,4.87,43,221,4
22,0,172.8,61.01,12.657722,61,104,40.1,-0.27,41,201,4
63,1,152.4,48.29,35.625948,82,157,25.87,20.69,13,111,1
26,0,172.5,71.39,20.875678,82,133,43.32,9.83,46,212,3
22,1,162.5,49.78,31.175711,66,117,28.85,-2.16,27,138,4
25,1,166.3,60.73,23.392135,75,121,31.44,20.75,40,182,2
27,0,168.6,65.99,14.784387,74,119,41.49,17.15,44,213,2
22,0,168.9,71.52,17.241362,57,116,37.8,-1.07,44,195,4
21,0,169.0,73.59,21.464589,71,119,38.29,3.25,25,193,4
25,0,182.4,82.44,25.956684,94,154,45.08,14.38,45,213,4
61,1,163.5,71.59,35.425746,97,149,32.88,18.45,28,141,3
57,1,155.5,55.01,30.557039,77,146,27.6,20.59,27,174,1
30,0,175.0,82.86,17.46294,91,158,45.94,15.69,52,219,1
25,0,173.0,68.06,14.291452,62,115,44.88,22.22,52,214,1
25,1,163.9,59.94,25.318605,77,124,29.72,21.32,48,184,2
58,1,159.3,52.68,28.792751,67,111,22.58,16.56,8,145,3
26,1,160.9,45.1,29.162623,79,123,31.09,16.5,26,163,3
50,0,172.5,83.31,28.210731,98,158,42.57,6.23,30,186,4
23,0,177.8,75.77,12.173749,67,112,45.42,18.19,56,241,2
30,0,175.5,78.99,17.698991,91,150,49.53,17.6,55,227,1
21,0,185.0,86.77,20.49658,70,122,49.37,2.4,52,230,4
58,0,167.3,66.08,25.55411,88,146,37.57,13.37,28,173,3
28,0,168.2,65.9,15.034273,67,112,48.35,21.99,61,243,1
24,1,160.8,47.38,25.383965,73,122,28.46,21.2,36,171,1
25,0,172.9,74.11,19.356328,80,138,39.83,12.64,42,212,3
29,1,162.6,53.18,24.390992,73,118,31.96,23.2,53,190,1
44,1,154.2,57.01,26.122617,63,123,21.98,22.11,18,152,1
24,0,175.1,64.52,15.479191,74,127,45.74,17.26,49,218,2
27,0,181.5,80.45,14.865903,76,127,47.79,14.08,54,231,2
24,1,161.5,57.4,28.378953,59,101,20.63,20.75,28,147,3
64,0,161.9,64.23,33.563778,94,146,30.12,-4.81,23,139,4
59,0,167.2,66.12,23.214991,88,150,34.32,6.59,24,161,4
