age,gender,height_cm,weight_kg,body_fat_%,diastolic,systolic,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,class
42,0,172.3,79.84,19.399904,83,133,49.67,7.94,61,244,4
32,1,173.4,72.27,29.050787,80,138,35.6,12.84,36,185,4
38,0,172.6,71.7,17.647962,91,144,41.06,26.73,21,222,4
50,0,174.6,83.57,16.895782,95,145,55.31,16.83,54,252,1
32,1,158.9,58.25,28.607282,93,142,24.19,18.11,27,120,3
58,0,162.3,71.86,28.546428,67,134,38.5,22.89,35,177,2
54,0,178.6,68.87,18.59299,78,144,36.56,21.45,33,185,2
22,0,171.4,81.21,35.86679,75,135,33.98,15.01,30,203,4
26,0,164.0,73.11,16.014355,91,135,53.23,22.79,49,230,1
38,1,155.9,47.37,28.881321,83,121,23.52,22.28,18,105,2
50,1,163.8,50.9,24.949376,88,123,25.52,4.57,27,154,2
42,1,160.9,61.7,26.632708,91,143,36.93,26.23,42,179,2
64,1,155.0,61.0,40.643825,86,154,27.43,20.58,20,117,2
60,1,169.0,56.56,25.964821,57,112,19.13,-0.17,28,134,4
23,0,169.5,70.58,13.096862,91,149,55.67,19.91,62,250,2
33,1,180.0,81.68,16.985756,88,139,45.5,14.54,46,191,3
49,0,171.0,64.78,23.866503,71,138,37.28,8.05,42,195,4
27,1,173.7,78.97,25.457758,79,114,50.03,27.88,55,248,1
31,0,172.3,67.75,22.546296,73,133,49.35,11.71,38,240,4
27,0,181.7,67.71,12.155025,77,117,57.62,13.81,54,224,4
26,0,180.0,75.7,13.133516,67,131,51.06,13.55,57,247,1
33,0,177.3,91.72,20.233107,74,142,50.49,13.34,47,199,2
54,0,170.1,68.7,16.257968,78,128,42.89,8.5,35,229,1
23,1,158.7,53.54,21.191185,73,124,26.46,23.31,42,230,1
32,0,168.4,58.18,28.661277,78,128,28.43,18.06,40,168,1
53,0,166.4,79.89,18.948732,89,138,51.55,9.46,29,213,1
26,1,155.0,52.17,33.066433,79,116,29.96,24.61,34,141,4
46,1,167.1,83.24,35.554049,95,155,38.62,7.1,35,166,1
62,1,162.7,56.81,18.005597,86,140,27.12,1.55,44,141,2
23,1,172.1,56.01,24.347328,98,154,23.63,19.62,33,124,4
39,1,165.5,59.11,19.352783,80,149,22.7,19.49,59,189,3
51,0,170.0,76.43,22.621034,94,150,49.69,13.39,40,215,4
22,0,166.8,65.9,21.915713,87,142,38.74,17.37,46,187,1
25,1,179.7,84.26,21.587315,81,126,42.26,25.85,59,220,3
58,0,173.2,68.62,17.192845,87,138,45.22,21.0,47,237,4
24,0,166.0,86.22,25.770562,77,136,46.52,16.51,56,226,4
33,0,152.9,48.09,23.71131,78,153,20.4,17.33,39,184,4
30,0,162.9,71.7,30.652667,99,158,31.83,-0.43,35,154,4
32,1,167.0,47.41,16.480829,82,123,22.68,17.3,43,165,1
26,0,174.7,71.69,17.282089,63,123,34.36,5.6,51,215,1
34,1,165.1,59.02,23.425835,75,137,33.91,9.71,39,197,2
23,1,170.1,81.34,34.60991,68,131,37.37,11.53,24,145,2
44,0,172.6,64.84,14.309634,87,142,38.97,12.34,54,234,3
24,0,165.1,65.76,23.972949,74,113,25.18,11.65,45,200,1
29,1,149.6,47.85,29.471095,70,101,20.97,23.52,34,115,2
58,1,159.6,57.62,17.649919,82,118,31.17,24.26,49,153,3
34,0,176.0,77.12,18.092333,89,151,40.56,17.04,57,194,1
38,0,170.6,62.02,16.666599,75,123,40.47,20.18,42,193,4
31,0,178.5,80.51,14.928879,77,133,54.63,9.98,53,233,3
48,1,167.5,57.35,21.560073,81,123,24.9,10.99,35,208,1
51,0,171.4,57.18,28.356773,76,138,34.52,22.75,34,180,3
61,0,177.8,77.35,20.228029,81,138,51.01,22.11,46,168,3
41,0,179.8,67.83,17.806338,75,126,30.33,7.57,33,219,4
27,0,170.3,65.26,17.329086,72,121,41.69,15.98,62,187,2
28,0,183.9,91.94,30.933347,85,144,45.93,12.53,45,238,2
55,0,175.5,82.05,33.073181,93,156,39.37,-1.05,35,122,2
27,1,180.4,67.34,15.430697,75,125,39.82,18.18,65,255,4
22,1,178.9,63.82,16.150782,88,127,36.84,15.74,50,234,3
64,1,155.5,54.77,31.478845,74,127,18.74,18.56,30,115,3
43,0,181.6,91.64,19.129088,97,150,57.82,6.19,59,228,1
62,1,161.5,52.78,27.162874,74,132,22.17,19.49,29,146,1
47,1,160.6,68.06,36.891008,97,155,29.43,9.23,27,157,3
44,1,159.4,63.19,36.982806,84,133,22.16,16.78,26,132,1
37,0,174.5,74.81,12.114687,76,142,48.4,13.06,49,229,3
25,1,168.6,64.61,23.908678,95,152,44.48,25.93,44,185,3
50,0,174.4,78.41,25.845065,70,123,40.96,5.22,27,196,1
57,0,158.8,66.58,35.600865,74,139,23.46,10.88,30,139,4
24,1,180.8,70.1,23.358669,64,133,45.49,9.59,55,248,1
44,0,180.5,85.98,17.545414,93,153,47.41,17.56,56,211,2
29,0,174.2,77.49,22.458312,96,150,48.59,8.52,31,189,2
50,1,153.3,50.8,32.693183,60,101,21.76,16.97,3,114,2
34,0,170.8,79.45,24.349027,72,130,34.23,17.93,29,143,3
24,0,172.0,67.3,15.430919,94,149,46.67,16.74,40,234,3
43,1,172.2,63.27,18.876143,85,130,30.89,18.19,46,220,3
24,0,169.0,67.27,27.678076,68,127,36.21,13.63,46,169,4
25,0,170.7,66.43,23.942032,69,128,36.47,-5.03,50,192,1
49,0,178.3,64.59,21.179419,87,127,31.64,17.92,22,208,1
28,1,161.8,55.29,33.52541,83,143,20.44,14.44,36,113,1
25,1,164.2,49.13,17.253432,81,112,28.72,16.46,51,247,2
63,0,177.8,63.19,13.844853,81,129,41.85,19.84,41,216,3
45,1,169.6,63.09,19.22398,59,107,26.73,29.4,57,182,2
38,1,164.9,71.74,30.590066,84,139,32.95,23.62,35,166,1
42,0,172.1,79.33,17.635725,80,124,44.1,16.55,44,197,3
50,0,180.5,83.79,18.413339,79,131,56.93,20.11,58,254,3
36,0,181.1,91.59,16.02693,88,138,53.2,15.24,54,237,3
33,1,181.1,85.33,26.100566,60,130,48.35,17.98,54,226,1
45,0,179.5,66.96,10.790328,61,119,36.65,18.95,56,252,2
30,0,170.7,79.64,29.515012,84,124,38.7,13.85,31,155,2
45,0,156.1,56.8,23.177912,91,123,27.46,17.31,39,181,1
31,0,167.3,50.88,22.871575,70,142,32.87,13.81,35,207,1
36,1,169.1,63.48,25.232757,72,113,29.95,15.53,23,184,4
22,1,160.0,46.59,17.028511,76,132,34.06,26.28,41,195,2
31,0,181.2,87.03,19.222349,92,144,54.09,17.86,50,244,3
37,0,171.1,74.42,21.000001,89,150,43.61,10.21,34,216,4
41,1,162.8,68.88,21.635841,82,139,38.78,24.99,55,196,1
24,0,178.4,73.12,13.319808,81,137,45.47,14.65,50,239,1
48,1,154.7,52.1,27.581925,80,122,27.95,7.94,9,153,2
42,1,157.2,50.2,22.194781,84,124,28.61,18.88,48,186,3
36,0,167.1,72.01,21.817357,79,150,35.95,11.12,44,180,4
39,0,178.4,72.78,13.472516,61,125,44.63,8.41,38,195,2
35,1,154.8,52.78,40.998778,90,142,17.94,24.13,9,108,2
27,0,182.9,89.15,19.266062,88,129,50.73,7.01,50,229,4
23,0,175.2,68.01,23.329341,70,121,43.45,10.67,58,197,3
26,0,170.7,78.08,32.240251,77,129,36.44,25.78,31,162,1
25,0,168.7,56.36,13.187319,90,134,31.16,14.16,49,188,2
63,1,156.7,45.71,25.966378,76,115,22.03,24.89,22,143,3
23,0,172.1,68.91,14.466192,72,142,40.99,22.66,48,224,1
46,0,167.3,86.82,36.950273,98,154,42.09,17.86,46,176,4
43,0,169.4,73.18,31.135237,81,136,39.37,18.14,44,201,3
31,1,163.7,67.4,25.35477,89,150,27.73,7.62,53,206,1
41,1,180.4,65.52,15.392678,76,129,35.81,7.16,45,214,2
43,0,173.6,66.52,23.614031,89,144,42.85,21.35,43,220,1
46,0,176.6,85.02,22.783177,82,148,49.1,11.93,19,168,4
44,0,162.7,52.77,17.628074,77,139,28.37,25.0,54,227,4
57,0,171.6,73.48,18.940682,92,146,39.62,19.21,33,184,1
24,0,177.5,76.09,13.78714,87,148,47.51,13.11,54,233,1
24,1,164.8,61.46,27.80997,88,135,24.96,15.1,40,201,4
37,0,182.6,76.18,19.595637,91,137,45.16,-0.4,57,244,1
47,1,162.4,70.35,38.60695,97,147,27.96,25.16,18,159,3
24,1,180.1,73.29,18.007378,84,153,51.29,21.1,56,238,3
48,1,159.1,69.81,39.863388,62,100,23.46,12.28,11,122,2
24,0,177.7,70.8,17.34188,95,126,45.67,22.21,59,234,1
49,1,165.8,52.08,20.575768,70,116,24.52,16.64,7,141,2
28,0,178.1,89.85,24.390629,88,140,50.04,11.97,57,233,2
23,0,169.7,62.28,21.970827,74,114,35.3,6.11,23,185,1
24,0,179.6,85.94,16.97197,97,159,54.7,12.39,52,222,2
21,0,172.5,62.71,16.02077,76,122,48.06,22.94,55,219,2
59,1,173.2,67.26,28.468176,66,116,35.33,-10.0,35,205,4
47,0,166.4,46.6,10.858164,62,111,33.9,20.22,50,209,2
34,1,159.5,56.38,19.58046,85,153,33.42,22.86,52,212,2
53,1,162.8,73.65,34.55428,88,123,37.92,24.38,24,127,4
27,0,171.0,61.98,16.438618,64,121,37.25,24.76,62,239,1
22,0,176.7,79.31,22.207641,68,122,42.73,10.21,48,191,1
55,1,155.8,53.92,30.897265,69,126,31.6,12.27,35,121,4
33,0,160.7,58.08,27.053574,73,123,31.64,22.59,33,185,4
45,1,160.2,63.54,29.793766,90,142,33.94,4.36,41,145,4
57,0,173.0,73.57,21.959054,73,144,46.29,9.93,42,162,1
22,0,163.8,58.34,13.577645,74,125,34.94,21.27,58,216,3
28,0,173.5,76.94,28.962155,85,127,36.07,21.31,35,181,3
50,0,179.7,79.84,20.613999,65,109,35.08,21.43,43,241,1
22,0,170.4,57.8,13.755589,74,126,39.05,18.08,50,224,3
21,0,173.0,68.11,27.552753,81,151,31.53,16.82,35,176,1
23,0,161.8,57.43,14.75642,79,119,26.19,21.12,52,210,1
47,0,172.4,72.83,27.550207,83,148,44.53,-9.19,44,191,2
31,0,176.7,86.03,18.906949,78,121,50.86,21.73,54,233,1
63,0,169.7,76.31,20.259954,94,141,45.7,-10.0,53,230,2
40,0,160.8,54.39,21.208465,65,113,20.45,13.21,42,149,1
30,0,164.7,67.91,33.366403,92,131,31.24,17.41,32,131,3
38,1,161.5,56.36,19.209793,92,132,36.77,27.46,40,201,2
21,0,163.7,60.64,35.274071,95,147,29.36,17.68,31,217,3
49,1,174.6,64.81,23.239583,68,125,30.67,9.06,43,187,1
28,1,159.7,47.52,27.945366,82,120,25.75,17.38,50,156,3
47,1,168.9,66.43,24.315135,84,112,30.53,21.78,29,222,4
56,1,163.7,58.69,36.179653,88,106,24.91,13.33,5,134,1
42,0,179.3,78.41,15.759009,80,125,50.92,15.05,53,229,2
34,0,166.7,69.8,24.453995,89,144,42.96,9.92,21,175,1
36,0,181.3,85.98,13.817883,86,144,57.3,15.87,64,265,1
28,1,170.9,65.48,14.884096,88,128,41.58,20.83,47,190,1
31,0,175.6,83.32,21.870977,93,154,46.88,6.6,40,226,4
26,0,171.7,73.03,18.73297,89,152,41.65,13.94,25,183,1
62,0,167.9,56.63,21.710779,71,127,34.21,17.44,51,207,1
40,0,172.6,71.9,24.600519,93,137,41.64,24.34,37,174,1
63,0,174.1,68.12,10.69904,87,149,48.24,20.06,46,204,3
27,0,181.5,73.49,14.160801,68,132,48.31,14.95,42,222,1
38,0,174.5,76.35,16.387444,87,115,39.57,18.07,52,196,3
34,0,159.2,56.88,24.535632,84,131,29.54,11.25,30,175,4
53,0,178.7,87.18,22.25889,89,158,51.38,10.79,43,224,1
45,0,175.8,70.08,16.52777,82,121,46.16,23.6,55,224,3
23,1,159.1,63.21,39.407036,82,132,18.85,18.75,28,102,4
40,1,156.9,45.76,24.888605,81,133,19.57,16.37,20,125,3
33,0,170.7,82.59,18.553772,76,130,54.58,18.73,49,218,3
40,1,158.3,75.48,39.639304,81,125,35.72,16.7,17,139,4
38,0,163.1,56.6,16.789396,57,129,21.86,20.48,38,146,2
36,0,180.3,70.05,13.93613,70,128,43.05,13.85,52,243,3
59,0,170.3,77.41,18.146358,65,101,40.05,22.07,53,214,3
32,0,177.3,87.04,30.254827,96,154,44.08,5.27,35,186,4
55,1,161.2,53.91,23.498594,91,130,36.23,10.5,33,180,2
27,0,159.9,72.87,27.574776,77,124,48.87,20.53,37,200,1
32,1,153.9,53.41,38.200855,89,128,21.75,23.3,27,113,2
24,1,166.4,59.96,33.179597,76,107,31.94,14.26,31,130,2
62,0,169.8,61.24,12.681242,74,125,42.84,21.63,49,225,2
47,0,165.0,59.49,23.594748,71,134,30.45,22.16,30,166,2
33,0,178.2,71.28,19.477102,80,132,40.12,16.32,42,201,3
64,1,157.6,63.46,28.589989,95,141,33.96,18.83,29,135,3
42,0,185.3,88.56,27.632582,93,153,41.97,1.02,38,224,1
22,1,173.4,60.57,29.226183,65,117,30.1,23.92,29,231,3
29,1,164.2,63.48,15.823799,90,156,45.73,20.47,31,180,3
38,0,161.0,60.65,13.676338,64,116,22.55,22.53,57,209,2
41,0,164.2,67.16,23.799874,77,112,34.35,20.78,44,210,2
45,0,185.7,89.47,19.932915,97,140,55.14,16.84,60,244,1
58,0,169.3,72.6,32.122647,90,146,36.68,18.66,23,150,3
49,1,158.0,51.65,14.732202,64,107,24.77,24.94,50,169,3
60,0,166.3,59.83,15.26911,74,130,37.43,21.67,45,222,2
26,1,165.1,60.84,31.924701,75,137,23.66,29.17,27,133,3
25,1,161.8,65.56,30.707967,72,125,41.77,20.73,56,220,2
38,1,154.5,52.28,32.122011,81,103,29.57,14.43,39,158,1
61,0,176.9,87.53,34.874853,82,135,34.59,3.6,1,123,4
39,1,152.9,55.05,37.971804,85,126,22.14,23.23,42,142,3
52,1,161.0,54.9,25.493812,88,133,27.05,20.74,19,155,2
24,0,174.8,92.11,18.173407,90,133,52.2,-5.71,48,236,1
60,0,180.9,93.9,17.347473,98,159,57.72,8.88,59,245,1
44,1,164.8,62.99,31.690175,66,116,28.67,17.46,40,170,1
31,0,182.7,78.06,20.093428,89,149,45.33,24.45,61,240,3
42,0,167.0,51.52,16.601578,81,142,27.04,17.13,49,230,1
51,0,169.3,79.79,26.296313,89,142,48.5,11.62,40,201,1
36,1,170.9,67.74,23.060405,91,130,34.16,13.95,50,191,4
52,0,173.8,80.34,24.21624,86,144,40.74,14.55,61,224,4
63,1,155.2,60.86,32.54525,71,115,22.77,10.93,7,120,2
53,1,152.3,49.6,30.035836,60,102,26.18,25.14,22,147,4
59,0,174.3,63.06,17.786458,95,156,46.44,17.6,44,237,3
22,0,165.8,76.51,25.765972,87,132,41.97,10.79,41,230,1
24,0,165.7,80.02,21.511037,77,127,41.37,22.13,56,211,2
47,0,176.3,72.58,22.985595,85,153,33.63,12.3,48,196,4
48,0,178.4,78.91,19.658025,80,140,49.95,9.59,34,192,4
33,0,180.0,80.11,13.335513,69,123,53.75,6.27,49,247,1
49,1,161.3,49.05,14.604722,70,127,30.57,30.3,40,188,3
47,0,174.3,68.35,14.11988,85,130,45.96,14.4,58,244,1
59,0,181.4,91.66,30.27561,89,123,52.38,3.42,50,218,4
43,0,174.7,66.43,21.853017,88,149,42.36,5.94,35,213,1
34,0,175.5,71.19,16.315969,93,153,49.38,-1.16,52,248,2
52,1,160.6,48.93,19.815313,75,123,22.91,26.15,46,159,3
32,1,161.7,50.49,22.100838,60,106,30.45,22.91,34,183,4
45,0,167.5,61.8,14.722196,59,105,36.18,11.84,58,195,3
28,0,182.4,94.14,16.066077,86,140,52.33,0.83,50,210,4
53,1,160.7,53.68,24.221627,74,122,37.42,21.44,33,182,2
45,0,165.6,51.03,13.742705,92,138,35.21,23.84,51,230,3
51,1,167.6,62.07,17.342028,65,118,28.7,17.35,28,168,3
27,0,179.1,75.49,21.803797,79,124,39.99,16.97,49,239,3
25,0,181.1,74.39,12.540643,79,147,45.08,11.02,59,252,3
38,0,162.8,67.63,29.766523,66,120,27.22,22.46,45,179,4
36,0,183.9,82.68,13.603546,77,137,43.91,10.01,50,247,4
58,0,177.0,82.1,16.751714,89,147,55.72,17.9,58,242,3
38,0,183.4,80.75,19.40444,75,141,43.14,7.17,33,219,4
37,1,159.6,60.4,35.931922,84,140,31.68,17.51,16,135,4
60,0,164.3,54.54,25.902126,62,110,29.05,18.04,21,156,2
61,0,165.6,61.63,23.267057,68,127,35.2,18.8,43,229,2
57,0,173.2,73.69,19.374724,96,154,48.77,18.96,45,178,2
60,1,165.8,68.28,23.238004,97,139,46.99,19.76,25,172,1
49,0,174.1,84.5,21.61292,82,137,50.95,14.0,25,240,1
21,0,167.8,57.48,17.625824,70,126,40.4,19.84,48,229,2
35,0,180.0,77.76,26.914152,66,128,35.74,11.02,44,167,1
28,1,166.6,56.55,28.957326,91,122,18.75,17.66,22,130,4
23,0,157.5,56.17,20.462961,70,118,40.0,10.18,39,163,4
37,0,167.7,72.31,18.598287,70,127,32.53,20.12,46,210,3
36,1,160.9,58.55,23.514291,72,115,39.75,23.58,44,206,2
35,0,179.3,79.87,19.382323,92,156,54.77,2.08,26,195,4
37,0,161.1,59.5,35.599306,93,149,25.96,9.8,9,156,4
60,0,179.0,67.8,14.080522,67,144,54.73,16.87,62,251,2
32,0,173.1,75.53,21.105842,87,129,50.28,8.92,39,197,2
27,0,178.8,72.09,20.188871,61,147,49.64,22.71,55,242,2
45,0,171.2,66.04,23.417898,76,131,35.32,13.39,45,171,1
21,1,169.6,71.09,17.492315,91,159,44.15,10.76,56,218,4
52,0,174.5,62.82,10.453108,66,128,52.12,21.89,53,238,2
30,0,167.9,76.02,23.427201,96,151,47.64,-10.0,44,210,2
27,0,164.4,52.91,18.718783,77,139,33.05,19.97,35,198,2
52,0,168.7,70.22,15.871942,91,158,54.19,3.31,55,210,2
42,1,149.6,46.17,35.448763,58,108,18.95,26.98,32,122,1
21,1,169.6,60.82,18.975797,90,143,36.07,12.65,52,180,3
29,0,170.1,62.0,28.457569,81,138,31.89,-5.79,21,181,4
63,1,154.8,52.15,27.263873,71,121,20.02,12.9,22,130,4
51,1,158.8,56.85,26.004805,66,129,28.25,27.92,8,126,1
39,1,162.4,59.59,18.821288,74,122,28.64,-2.08,23,175,2
33,0,183.3,71.5,14.527437,92,145,50.94,11.48,49,248,3
60,1,157.8,50.68,22.976951,86,132,24.83,28.21,45,180,1
44,0,169.4,66.44,21.551832,83,139,39.67,15.82,44,200,1
23,0,172.8,69.22,14.931999,75,111,45.9,13.25,30,217,1
61,1,161.6,55.34,24.45447,74,128,21.25,18.27,25,137,2
41,0,172.7,80.6,32.535082,91,144,38.34,20.84,21,192,3
53,1,161.4,56.76,31.539182,69,102,19.47,6.01,14,144,4
33,1,175.7,63.3,20.249201,80,118,40.34,25.82,52,202,1
34,0,162.6,56.82,27.855434,70,126,31.43,20.55,31,178,1
21,1,160.4,51.1,16.248018,61,128,35.98,27.47,54,233,3
30,0,182.3,84.44,15.574497,93,155,52.4,14.04,53,227,2
44,0,178.9,79.06,19.59127,73,124,40.06,9.06,40,241,2
42,1,159.0,55.86,16.751331,84,127,31.88,13.65,32,176,2
60,1,163.1,59.45,34.016948,76,138,20.05,17.22,30,140,4
54,0,164.2,81.87,27.362166,97,145,45.91,15.4,18,150,2
37,1,165.1,59.45,16.722328,71,127,33.07,14.73,32,202,3
43,0,170.0,57.26,16.217439,76,107,32.1,19.49,48,167,4
27,0,171.1,80.83,22.563038,83,152,36.16,14.68,42,232,1
49,0,177.4,64.51,11.944496,60,113,42.88,14.75,30,174,4
38,1,165.5,54.65,28.289937,90,148,38.37,25.0,46,174,3
56,0,175.0,80.52,27.136409,61,114,44.83,11.65,46,198,4
34,1,170.2,72.61,31.015281,96,146,31.03,17.41,19,134,4
26,0,180.0,75.09,22.369551,90,140,50.82,16.82,46,225,3
48,0,161.3,55.76,30.525031,86,124,19.81,18.82,42,137,4
28,1,154.0,52.38,24.995347,84,121,24.01,22.51,17,143,1
50,0,172.7,69.47,22.120773,71,146,44.42,16.65,37,209,2
22,1,164.2,65.12,21.563885,63,137,26.23,17.47,52,226,1
50,0,172.6,87.01,35.959842,77,137,48.96,19.3,29,173,1
42,1,168.2,55.26,21.801673,79,123,32.86,23.98,38,185,3
36,0,178.9,66.51,22.391892,68,106,43.22,8.8,46,221,4
62,0,168.8,54.1,12.887816,69,132,30.69,8.13,39,214,4
42,0,181.0,79.29,18.189596,68,106,47.77,7.99,33,225,4
37,0,171.3,73.29,16.902178,86,131,41.68,15.58,37,237,1
57,0,179.5,89.71,20.130592,83,126,54.16,8.75,48,234,1
24,0,183.8,95.89,21.575085,79,125,56.97,6.35,55,258,4
39,1,159.2,57.87,26.514292,71,117,29.39,12.85,34,128,4
23,0,173.4,61.49,14.611236,86,128,37.39,20.15,61,238,1
43,0,171.2,64.85,12.024813,91,122,53.34,28.12,64,241,3
25,1,163.6,53.07,23.968314,70,113,26.53,11.88,38,220,1
35,0,179.7,76.64,17.07496,86,130,49.54,18.79,48,237,1
35,0,162.1,71.33,27.023274,90,157,27.54,14.38,32,137,4
29,0,168.0,70.03,24.260896,69,128,42.39,1.46,20,175,2
25,1,172.4,61.4,23.62962,61,120,33.23,19.1,44,206,1
53,0,163.0,66.19,15.84464,80,138,36.88,8.94,23,153,4
27,0,178.3,82.18,24.106288,80,122,51.89,15.76,51,248,4
64,0,174.0,69.07,23.409075,84,136,41.7,16.6,21,166,1
26,0,176.2,73.93,12.601508,74,111,54.99,19.73,53,259,2
26,1,176.4,62.39,23.547761,65,115,27.93,19.44,34,201,1
34,0,179.3,75.97,12.553769,73,126,50.33,14.46,45,211,1
44,0,166.7,79.11,29.573198,89,139,34.48,26.66,52,223,2
27,0,171.6,66.13,12.022203,78,134,45.1,16.27,66,262,3
33,1,172.5,58.98,19.289357,73,118,38.69,3.29,40,183,4
45,0,163.2,56.51,16.676385,62,107,42.04,14.23,55,220,3
26,0,174.5,81.79,28.937092,87,147,49.89,13.19,20,184,4
44,1,161.8,70.84,30.491015,69,133,34.18,20.92,14,114,3
58,0,176.2,92.98,21.27937,63,110,43.33,11.12,30,208,4
28,0,163.8,63.33,17.204467,69,133,27.77,19.27,52,207,1
46,0,173.3,59.03,12.778327,72,154,46.02,3.57,26,178,4
64,0,166.4,69.38,27.238419,79,135,42.79,8.08,32,165,2
27,0,174.2,76.66,22.252886,71,123,48.6,15.24,38,202,3
49,1,155.7,51.6,26.805001,75,115,22.15,13.58,29,125,1
63,0,170.4,73.77,22.638438,82,132,35.28,4.71,23,181,2
56,1,170.9,64.24,18.175222,90,131,32.92,11.79,30,195,2
59,1,180.2,81.93,24.968913,85,147,35.98,1.59,35,193,4
58,0,160.5,52.42,23.120367,65,109,36.03,22.53,34,168,2
38,0,176.2,79.84,13.496483,55,120,47.29,14.47,51,221,1
42,0,178.5,62.64,12.698774,60,119,34.67,17.2,47,223,2
30,0,179.8,61.1,15.341389,92,113,40.88,8.08,58,194,2
26,0,184.2,81.66,15.823294,93,130,53.24,10.27,62,237,4
52,0,173.8,76.61,17.671116,92,144,50.63,7.38,48,187,1
49,0,177.6,72.46,13.334822,76,127,53.33,21.45,61,258,1
22,0,172.7,66.92,20.853207,71,122,42.84,25.57,56,235,1
32,0,160.4,50.87,28.1126,72,120,24.52,18.34,26,128,1
32,1,153.3,48.18,31.710428,79,105,22.4,27.52,32,177,2
49,0,172.4,63.49,22.391246,86,143,38.83,12.48,31,140,1
21,0,159.7,66.94,24.815147,64,137,24.48,7.31,24,150,4
59,1,171.3,63.45,29.89855,67,115,23.37,25.23,14,132,1
39,1,159.1,55.53,23.790541,88,151,27.17,29.41,41,152,3
63,1,154.4,56.37,32.268818,82,136,23.5,22.51,19,125,2
48,0,168.9,76.1,27.84116,91,142,40.75,19.32,34,158,4
52,1,151.6,47.15,31.453996,65,123,17.42,13.48,15,116,4
39,1,165.5,58.29,18.949118,74,128,38.49,20.49,55,187,1
39,1,155.8,56.07,28.436097,67,115,25.96,19.68,30,136,4
29,0,169.3,86.71,32.700659,93,151,47.5,3.07,49,208,4
26,0,176.5,88.57,28.625518,99,146,34.9,17.59,36,215,1
43,1,164.5,57.16,20.437963,94,154,36.34,24.36,45,202,3
37,1,164.5,78.17,33.112036,77,137,24.97,12.31,34,179,1
40,0,180.8,94.82,21.87386,88,135,54.35,6.69,44,226,1
45,0,177.2,82.15,21.760577,69,130,51.08,10.44,55,234,4
53,0,170.0,62.22,19.833256,97,150,38.41,11.8,42,175,3
51,1,161.4,66.04,29.139088,88,133,27.23,10.78,19,159,4
44,0,178.3,79.0,21.399746,64,144,45.44,24.75,53,227,3
46,0,175.4,62.69,15.927746,68,145,41.5,0.02,43,226,1
42,1,170.1,55.64,27.093343,70,139,28.91,20.21,37,153,2
27,1,168.4,69.76,27.870524,72,130,44.12,18.43,55,222,3
42,0,174.4,93.48,33.248778,99,147,47.47,10.05,38,185,3
57,0,157.1,57.87,24.849442,92,157,25.82,4.56,12,166,3
31,1,159.4,53.15,23.238865,75,122,25.58,19.94,35,156,3
50,0,158.5,55.55,13.976241,67,121,28.26,17.14,53,214,4
22,0,171.3,55.64,21.363551,63,109,29.96,17.39,45,215,1
30,1,172.2,51.1,29.341397,61,104,21.26,25.84,29,156,2
28,0,178.0,82.17,32.237507,88,142,40.48,12.37,42,170,3
34,1,169.1,72.07,36.518942,83,136,35.29,5.79,20,138,3
63,0,163.8,60.08,32.43051,65,128,31.88,11.49,21,154,4
51,0,171.4,90.33,32.873016,84,119,40.23,0.07,38,182,1
46,1,168.1,51.13,17.284917,85,123,25.8,16.03,30,199,3
27,1,160.2,54.93,38.498932,87,117,19.01,5.42,20,119,1
31,0,176.6,62.93,14.220111,86,119,51.28,27.57,60,238,3
30,1,154.1,56.88,36.894974,86,148,23.84,10.51,27,108,2
42,0,168.8,58.37,22.360899,77,132,31.35,19.27,48,165,2
33,1,164.2,51.49,12.967515,80,121,33.17,12.85,48,166,1
42,0,177.9,78.14,18.72927,81,129,52.1,15.69,47,209,4
43,0,160.7,69.79,24.801054,95,155,35.46,22.09,40,183,3
58,0,162.7,60.72,25.58349,60,126,34.32,5.33,36,131,2
62,1,150.8,46.55,27.84283,64,111,19.44,23.75,26,134,1
38,0,166.3,69.85,34.72623,54,99,29.2,15.5,29,130,4
47,0,169.0,66.65,19.77462,68,138,23.41,17.88,37,182,1
38,0,184.9,90.57,12.432084,70,136,57.6,8.77,62,247,1
46,0,176.5,85.14,16.883126,96,153,46.72,8.29,33,216,4
25,1,171.4,88.03,36.264131,86,137,42.86,19.71,48,210,4
23,1,161.7,56.44,32.668344,73,129,31.86,25.66,29,172,2
26,1,158.5,56.32,29.080363,79,112,28.93,7.65,11,135,4
50,0,175.5,61.93,16.018928,86,121,44.42,18.45,54,233,1
62,0,172.7,68.51,16.676842,73,108,29.27,15.11,54,197,3
42,0,170.1,63.97,22.73865,70,127,32.13,20.43,31,198,2
42,1,157.0,50.01,14.570725,80,117,31.8,17.31,49,211,2
27,0,176.7,61.36,19.068712,83,144,40.56,22.64,62,225,3
48,0,182.5,79.74,16.462625,88,131,46.93,11.74,54,223,4
46,0,172.0,75.69,22.100237,84,140,36.97,25.97,37,207,3
21,0,177.0,66.35,15.520932,68,115,33.38,10.99,22,163,4
32,0,178.7,82.17,14.378919,79,131,51.42,2.22,44,203,4
60,0,176.3,75.2,23.070348,85,148,46.94,20.01,33,189,2
63,0,173.6,61.34,18.605944,92,126,51.41,11.78,46,230,1
45,0,180.7,78.29,15.072842,76,119,52.34,22.27,43,254,2
49,1,156.6,54.63,32.452595,60,111,31.4,17.76,44,174,2
