age,gender,height_cm,weight_kg,body_fat_%,diastolic,systolic,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,class
45,0,158.3,62.07,34.170491,91,127,39.47,10.82,46,172,4
40,0,165.7,62.11,15.355453,90,140,45.64,27.16,56,223,2
28,0,166.6,71.51,23.368067,89,143,45.83,16.16,60,236,3
21,0,177.9,69.16,12.571483,93,153,54.7,17.44,60,240,2
28,0,169.8,58.83,32.615166,87,134,27.9,20.23,47,159,3
21,0,166.7,58.87,18.859889,68,128,26.65,18.47,32,163,4
31,0,182.1,91.37,17.091239,78,130,55.05,15.28,62,245,2
23,0,171.4,72.07,26.017804,89,143,43.27,15.49,47,192,2
21,0,167.9,54.98,12.861375,75,123,38.52,23.56,52,184,2
41,0,181.3,88.5,20.459161,77,131,51.07,14.65,58,225,3
34,0,168.2,64.63,21.677932,71,142,37.29,13.69,39,179,2
25,0,163.3,62.26,23.766081,82,142,26.93,18.81,45,207,3
60,0,165.2,57.19,10.461556,78,112,40.48,10.61,47,224,3
33,0,181.3,72.93,15.318339,91,145,40.77,1.07,31,202,4
62,0,172.3,79.6,21.983341,69,110,36.54,11.54,30,183,4
58,0,173.6,71.51,36.239842,79,127,34.15,19.6,31,194,2
56,0,169.4,65.88,26.440354,75,127,41.15,-0.9,34,185,4
35,0,169.4,66.31,23.896136,72,111,45.03,10.15,39,169,3
41,0,176.9,79.34,20.880528,89,140,37.63,9.96,37,163,4
25,0,160.6,66.49,24.99315,85,147,36.92,3.74,39,207,3
51,0,170.0,65.34,32.346322,75,123,24.55,19.82,37,151,3
23,0,165.8,52.73,15.648786,88,120,38.08,23.39,41,212,1
22,0,179.7,65.29,17.23312,87,150,30.65,2.16,31,170,4
40,0,178.5,66.63,13.397372,90,138,44.11,15.74,52,241,2
50,0,166.0,53.48,20.442771,75,114,28.6,16.71,21,170,2
54,0,162.3,58.73,20.60433,90,143,25.4,16.89,29,145,2
64,0,167.1,67.69,31.769531,82,127,41.26,13.3,14,180,3
22,0,170.7,59.16,13.433123,76,107,43.36,22.69,48,210,3
21,1,158.3,56.85,39.794153,58,118,22.56,16.62,30,142,2
50,1,165.5,64.51,28.288612,88,127,28.46,28.73,30,174,2
52,0,174.3,72.91,24.212244,94,157,51.87,8.51,18,191,3
28,0,171.5,62.92,33.2586,82,125,24.02,16.12,42,142,3
63,0,181.1,79.95,18.121274,83,148,48.34,14.95,39,215,4
31,1,153.2,49.81,30.118202,75,111,20.89,28.2,35,134,1
57,0,175.0,79.73,27.174182,72,113,37.81,15.2,32,191,4
31,0,180.3,70.14,22.137015,74,128,40.34,21.71,52,191,3
21,0,169.8,67.67,16.915252,88,129,46.54,12.26,60,237,2
54,0,168.8,70.05,23.139841,74,122,39.57,15.33,40,224,3
60,0,158.9,53.88,33.278421,86,133,30.27,7.76,24,174,2
21,0,162.7,50.41,12.459793,81,136,26.18,21.5,44,202,4
63,0,168.5,68.79,14.373174,83,123,47.76,20.45,40,240,2
22,0,175.4,76.87,16.884228,96,146,46.35,-3.17,59,245,3
26,0,178.9,75.59,25.651722,93,137,36.57,14.17,49,242,4
28,1,163.7,51.03,18.189552,72,128,22.49,28.78,43,176,1
38,0,177.4,75.49,27.036781,94,151,38.42,13.38,43,206,2
54,0,152.5,49.45,27.296137,84,121,30.95,17.86,48,182,2
62,1,162.7,60.1,36.714001,87,121,23.53,8.22,19,122,4
56,0,169.0,56.59,18.153254,82,143,36.62,16.13,41,144,2
59,0,160.4,60.17,33.781408,79,127,31.47,20.08,25,142,4
49,0,159.5,51.91,20.617252,87,139,31.87,25.94,20,166,2
23,0,168.2,65.25,20.739238,74,139,27.72,5.58,48,195,4
28,0,166.9,63.65,30.596716,61,107,24.27,17.15,47,200,4
46,0,163.3,76.15,37.321297,82,155,35.36,17.13,16,133,3
28,0,180.3,89.33,26.676031,79,130,44.51,8.99,44,215,2
26,0,152.6,53.26,30.936221,72,141,23.94,11.35,23,159,4
32,0,173.6,64.8,12.275301,76,128,45.96,23.57,48,255,2
30,0,166.7,71.58,20.691353,92,148,37.62,14.67,48,220,3
56,1,155.2,46.39,25.124088,73,104,23.15,14.06,31,121,2
51,0,171.6,60.05,11.971978,79,135,39.53,24.32,44,204,1
38,0,172.3,86.97,24.66963,89,151,41.59,-5.58,42,209,4
56,0,169.9,78.8,22.322578,91,147,32.95,20.03,34,216,3
41,0,160.0,62.96,38.232834,66,106,21.2,9.86,32,119,4
42,0,175.0,65.23,26.585484,80,135,23.55,17.08,28,108,3
31,0,169.9,70.95,24.095843,84,147,27.7,18.55,21,183,3
55,0,176.8,77.61,31.701027,76,155,34.19,19.55,43,221,3
21,0,182.3,74.13,14.802006,82,133,51.32,9.24,52,235,4
38,0,173.7,79.24,18.075733,89,151,47.27,18.26,40,173,2
24,0,162.9,70.32,24.614286,87,142,39.74,13.74,36,209,3
29,0,168.9,76.51,24.74362,98,150,35.45,11.44,32,174,4
21,0,169.1,60.8,29.404131,55,104,26.0,22.43,27,165,3
59,1,164.7,51.11,28.401929,56,126,18.04,11.18,36,143,4
21,1,150.9,45.7,35.907897,74,99,17.48,23.36,26,140,2
29,0,166.2,77.53,27.868419,94,148,37.54,11.95,29,159,3
40,0,172.1,81.35,29.769383,85,146,49.74,3.43,32,161,3
21,0,169.8,53.4,11.104007,62,108,23.78,23.08,55,177,3
56,0,177.4,71.34,13.805768,60,118,44.48,15.58,60,213,2
26,0,169.9,66.8,15.247817,56,102,43.89,25.6,54,243,3
62,0,176.5,80.08,22.741646,86,142,41.63,0.73,31,191,4
44,0,183.7,73.32,14.587538,85,150,50.93,8.18,50,221,2
31,0,170.0,61.0,20.78024,93,137,40.25,11.97,49,195,4
40,0,168.7,60.2,19.612393,84,133,34.08,15.48,34,192,3
45,0,164.1,69.67,24.054919,85,145,39.27,6.6,20,206,4
22,1,158.3,57.59,35.374232,87,142,22.74,24.05,9,170,4
29,0,160.3,60.74,26.894173,71,117,30.66,12.22,22,159,3
26,0,182.6,82.3,22.006635,67,134,49.43,3.05,41,239,4
28,0,161.3,55.36,23.436205,97,156,32.11,23.12,52,167,2
46,0,154.5,54.73,21.691806,71,141,32.99,19.39,32,159,2
43,1,154.2,54.15,30.700569,85,130,23.69,24.09,33,139,2
22,0,169.9,61.62,16.030378,88,130,43.19,26.96,48,200,2
21,0,177.3,71.94,15.663814,81,123,41.12,24.29,56,231,1
46,0,167.4,75.04,35.24452,79,138,45.86,10.03,29,189,4
59,1,172.2,67.72,27.641433,81,148,39.07,19.39,40,184,3
21,0,176.7,74.45,23.825193,61,103,38.67,19.56,56,238,3
26,0,161.1,51.36,16.34161,73,122,26.03,24.34,40,185,1
25,0,178.4,83.07,25.931589,82,143,36.67,17.43,33,215,4
23,0,154.5,54.11,30.778089,66,116,21.2,4.2,34,130,4
45,0,175.0,65.51,15.43952,78,139,37.62,2.44,42,178,4
58,0,179.7,77.48,11.584568,88,139,52.46,-9.32,42,201,3
62,0,159.6,59.57,32.418583,85,120,24.57,25.47,30,150,3
53,0,159.9,58.01,24.610629,84,113,25.97,21.32,37,159,2
33,0,168.9,73.53,18.678159,61,111,37.78,6.2,54,233,2
39,0,167.6,54.25,22.789955,72,118,28.38,9.05,35,163,2
25,0,161.5,55.65,18.464789,71,113,31.03,21.93,53,204,2
55,0,166.6,80.87,37.165558,76,137,27.96,16.57,25,173,4
39,0,158.5,52.23,26.125249,65,126,23.47,14.75,33,146,3
21,0,171.5,74.4,25.668307,82,136,28.75,12.12,45,198,4
21,0,175.4,77.76,19.690041,88,131,51.83,24.91,62,223,1
23,0,179.5,79.92,18.878001,78,143,50.62,12.67,54,235,4
47,0,180.1,79.5,16.407298,93,156,46.77,15.61,36,239,4
40,0,175.0,64.54,17.382481,71,130,33.39,2.46,41,175,4
21,0,172.4,65.91,16.095248,69,121,46.36,27.38,52,214,2
28,1,165.0,54.46,28.182714,72,113,18.94,22.71,33,151,4
24,0,184.9,93.15,14.066895,81,127,52.43,25.71,66,264,2
64,0,174.5,80.77,25.975792,86,140,41.04,0.28,32,189,4
21,1,166.8,68.62,32.157174,75,123,28.62,15.77,47,150,4
60,0,171.0,62.57,32.332651,84,110,27.68,21.15,33,156,2
64,1,150.1,45.1,16.602175,67,105,17.76,19.1,33,114,1
44,0,180.5,82.15,14.604579,95,145,53.95,11.39,58,246,2
28,0,163.7,53.66,25.207655,88,134,26.7,23.42,33,129,2
51,1,158.5,52.22,24.936085,80,124,25.09,17.34,28,144,3
32,0,172.1,85.08,20.777689,86,149,45.87,-3.4,33,183,4
22,0,166.6,63.84,24.39882,79,139,30.83,20.87,47,209,3
60,1,152.7,57.2,29.871185,91,133,30.48,17.89,41,135,2
55,0,178.0,65.31,18.119732,72,140,35.53,24.24,49,220,1
24,0,177.8,71.79,17.828152,93,133,47.88,12.38,44,215,4
30,0,180.9,62.85,9.866708,62,109,45.58,10.83,51,209,3
40,0,169.7,66.93,14.409189,67,126,47.33,23.26,51,223,1
53,0,170.0,66.21,23.925424,97,143,28.91,15.16,25,180,3
32,1,156.6,50.35,32.715899,59,105,23.8,24.08,33,151,1
22,0,181.9,75.14,13.61074,93,150,56.46,19.89,55,242,2
27,1,155.9,59.4,31.33553,72,110,24.88,17.92,27,130,4
34,0,164.2,54.74,21.840528,82,137,42.89,24.01,58,206,2
21,0,163.2,65.09,22.259384,72,129,33.32,13.66,45,189,3
43,0,174.7,83.18,23.288572,72,129,40.61,9.48,41,189,1
53,0,166.4,76.91,24.338186,80,124,42.3,21.38,59,191,2
49,0,173.8,76.94,18.316229,63,112,40.44,-10.0,21,187,4
62,0,173.6,71.46,28.416393,77,114,32.36,22.63,44,162,2
56,0,172.9,85.92,26.144536,76,151,38.09,18.99,40,231,3
30,1,157.9,48.55,25.962583,68,111,27.84,21.91,33,223,2
52,0,164.0,56.19,31.315648,94,138,30.56,15.67,20,147,1
27,0,164.7,60.74,23.081831,65,114,35.35,19.39,31,196,3
22,0,176.5,75.85,21.235878,87,133,45.27,1.74,44,236,3
62,0,174.0,69.57,27.473504,77,129,49.46,3.73,32,179,3
29,1,159.8,64.86,27.372143,81,132,24.5,20.77,39,213,2
38,0,163.6,56.93,23.511353,75,126,29.87,7.18,29,144,2
59,0,160.5,73.55,36.758274,83,121,36.77,12.95,29,195,3
22,0,171.6,62.44,18.126863,74,128,37.9,10.02,53,212,2
31,0,171.3,64.87,21.982596,70,139,38.37,9.36,37,220,3
40,0,160.1,55.64,32.317414,85,136,25.8,15.2,40,164,2
55,0,161.6,53.75,26.554566,82,131,20.95,5.26,11,178,4
34,0,168.2,52.91,18.901174,82,132,35.53,11.76,61,204,1
35,0,161.9,49.57,26.299484,71,136,27.19,19.23,29,125,3
63,0,165.2,57.51,19.449359,64,118,30.73,13.54,27,113,3
58,0,176.2,59.82,16.00879,98,153,34.63,21.67,59,228,1
25,0,165.3,56.41,28.58402,74,127,23.83,15.49,25,142,2
36,0,169.5,57.95,15.772602,86,146,46.95,28.9,55,204,1
22,0,163.3,65.89,30.034071,83,129,38.2,5.04,42,180,3
37,0,162.7,61.56,29.09865,78,142,23.54,4.79,25,130,4
22,0,170.4,57.97,25.503056,72,121,27.51,22.02,34,142,1
21,0,179.6,73.9,17.099369,73,137,34.49,11.22,58,235,2
45,0,170.2,72.76,28.498598,84,129,36.64,26.38,48,174,1
54,0,170.1,70.06,19.81165,57,107,34.53,6.85,36,180,3
64,0,175.7,81.93,22.39758,80,154,52.45,1.31,30,154,3
25,0,167.9,59.99,15.656856,81,112,43.56,22.6,56,225,3
38,0,162.1,68.91,28.282499,86,130,36.0,15.98,39,169,4
50,0,180.4,69.31,19.829314,85,133,41.86,8.38,32,193,4
26,0,166.2,50.94,16.706186,77,137,36.89,18.42,44,204,1
46,0,160.8,53.63,27.63008,94,118,22.14,25.15,26,166,2
54,0,169.3,75.6,24.364382,86,131,51.13,12.57,31,202,3
26,1,163.2,58.67,32.775345,60,111,26.6,20.82,17,134,2
41,0,174.4,74.48,16.12874,83,124,44.14,14.79,39,214,2
51,0,169.2,69.2,23.028135,79,121,33.8,27.31,46,185,2
25,0,178.6,73.99,30.90357,95,147,35.05,13.3,29,181,4
40,0,160.3,61.5,25.180071,93,145,33.15,17.95,45,156,2
34,0,167.9,51.8,24.383185,78,100,25.81,22.3,41,181,2
22,0,155.8,63.45,20.696966,62,112,27.1,24.96,62,234,1
41,0,165.6,71.5,26.309641,92,140,47.69,16.47,41,202,2
22,0,177.9,74.63,17.190402,94,146,43.27,13.72,52,222,2
26,0,165.7,55.8,22.618457,89,134,34.51,12.12,41,191,4
60,0,168.8,67.19,26.522852,79,117,28.96,13.08,25,216,3
64,1,156.1,56.36,33.684357,70,112,19.67,18.91,5,116,3
32,0,157.5,51.09,17.526807,80,116,25.94,24.32,53,162,1
28,0,175.5,69.54,22.960702,82,117,33.32,10.0,35,178,3
51,0,179.1,72.85,13.051802,71,112,42.76,6.06,47,201,4
48,0,167.2,64.69,18.332869,74,135,46.17,26.49,48,182,2
46,0,167.6,73.11,20.437131,77,117,45.83,21.81,45,227,2
30,0,161.0,55.92,22.075582,86,158,26.79,3.57,14,147,4
28,0,167.9,70.62,23.710997,81,140,38.41,22.69,53,187,2
30,0,175.0,71.93,18.696615,86,127,45.94,14.75,58,196,2
62,0,168.8,68.02,27.882454,69,120,28.84,1.18,25,137,4
39,0,154.8,50.94,27.791237,90,152,34.86,16.44,42,158,2
59,0,171.1,75.88,22.396553,83,147,46.01,16.78,44,161,2
59,0,170.6,69.81,18.282016,89,141,39.18,15.15,43,196,3
24,0,162.1,58.83,33.1608,81,105,23.78,17.93,38,144,2
34,0,153.6,59.39,33.778666,75,104,36.64,21.27,36,154,2
29,0,180.8,64.37,15.002786,86,133,39.6,0.67,42,239,2
26,0,171.8,66.98,23.771185,69,125,32.21,15.8,39,203,3
55,0,170.2,61.4,25.022732,90,132,35.99,11.19,41,204,3
28,0,158.0,54.7,22.770238,66,110,25.62,13.58,29,141,3
64,0,171.0,79.16,21.747956,99,159,41.95,19.9,48,195,2
21,1,168.1,55.45,20.566007,62,125,31.27,19.56,52,218,2
22,0,175.3,60.5,16.780139,74,115,36.05,17.08,61,216,3
41,0,169.7,57.67,20.670507,74,119,29.33,10.01,30,190,3
38,0,172.5,81.67,25.429564,85,148,41.41,19.68,45,214,2
37,0,163.0,63.46,31.750671,83,143,31.85,18.63,40,142,2
29,0,170.0,76.27,18.39116,83,130,43.06,-2.4,61,233,2
62,0,162.2,65.46,27.6378,72,133,36.17,-10.0,17,186,4
21,1,171.3,45.1,13.275007,66,106,24.36,24.08,48,216,2
41,0,153.3,48.76,31.185444,66,115,20.97,7.31,19,115,4
30,0,171.7,82.2,26.377264,75,143,41.37,22.14,47,211,3
22,0,175.6,79.22,15.306398,65,111,44.96,10.99,44,179,3
57,0,184.2,85.27,17.215986,96,137,50.65,19.36,52,182,3
52,1,157.8,51.03,33.55695,70,123,21.52,26.59,22,156,1
47,0,170.5,72.44,21.578824,84,142,32.26,1.2,19,171,4
28,0,175.1,76.16,19.5514,63,124,45.94,10.83,52,216,2
21,0,172.2,75.52,25.747272,74,143,48.67,13.0,55,222,2
40,0,157.1,59.29,32.242945,94,123,26.14,10.81,18,168,4
28,0,171.0,81.89,23.172453,75,129,48.59,11.41,57,240,3
24,0,177.8,77.74,21.9678,68,112,48.28,23.12,46,253,2
48,0,179.5,79.44,21.654611,72,119,42.62,26.94,61,236,1
24,0,165.7,53.82,12.034102,85,143,33.17,11.36,51,225,1
43,0,172.4,87.93,15.370712,83,145,46.67,21.12,51,227,2
41,1,161.5,50.41,26.95409,72,125,28.47,29.46,41,159,1
47,0,160.5,59.19,29.742302,86,117,22.91,23.01,36,136,4
63,0,176.8,82.45,13.294958,89,147,51.24,18.02,59,248,1
57,0,180.5,78.87,9.986455,74,135,48.38,-0.08,53,251,4
58,0,156.4,50.68,19.284665,71,112,25.1,21.08,19,142,1
60,0,183.6,77.92,11.880574,76,143,52.45,7.75,54,244,1
55,0,174.6,74.2,13.689575,92,132,55.07,2.6,43,204,3
47,0,174.0,83.14,17.524999,92,149,49.96,-9.25,54,248,3
38,0,182.8,70.69,12.754023,77,134,52.85,4.75,52,243,2
48,0,156.9,58.34,28.042898,61,115,18.84,20.68,16,127,3
27,0,180.7,64.62,19.040853,91,126,26.21,12.09,41,172,2
60,0,167.3,53.58,15.183486,77,129,26.59,15.1,26,175,1
27,0,160.1,58.57,26.826134,78,122,24.52,19.13,34,179,2
21,0,165.6,65.92,28.982677,94,132,27.11,22.83,53,203,2
28,0,170.9,55.3,27.148545,82,131,25.32,21.24,34,156,2
21,0,180.2,90.98,20.188979,84,120,43.77,-7.42,27,206,4
52,0,160.0,58.02,35.964565,78,119,24.0,21.47,20,129,3
23,0,168.7,60.37,15.108442,56,101,44.85,23.26,56,229,2
31,0,174.8,73.08,22.252909,99,145,44.02,13.91,52,222,4
62,0,175.8,74.47,23.127122,65,120,30.41,-0.41,42,219,4
35,0,166.5,55.64,30.290358,58,129,31.46,23.15,33,176,1
29,1,162.4,56.65,32.436288,68,118,24.83,9.41,34,136,4
25,0,162.4,59.34,29.101107,62,114,37.96,13.55,43,142,2
38,0,171.2,60.28,12.707879,94,148,35.07,15.59,53,224,1
36,0,156.6,61.11,26.238072,67,139,39.23,9.34,40,202,1
23,0,168.8,61.71,11.926373,74,129,39.13,22.12,48,226,1
22,0,176.4,75.74,20.662381,76,117,40.96,25.41,25,165,4
60,0,164.0,71.83,34.220904,93,121,30.62,10.42,38,197,2
45,0,180.7,75.46,10.519583,84,132,50.98,18.49,51,252,3
57,0,181.5,86.06,12.393116,83,145,56.16,14.67,56,208,2
34,0,174.3,73.37,15.643347,77,125,34.85,9.35,46,218,3
34,0,164.3,59.37,31.577219,67,122,26.82,2.1,15,141,4
24,0,167.6,68.0,18.601858,91,124,41.41,14.71,55,193,2
29,0,157.9,79.59,29.318323,85,153,40.12,12.63,27,139,3
57,0,175.2,72.31,29.583558,63,116,29.15,11.53,16,148,3
64,0,154.7,53.72,33.321649,87,130,27.29,22.62,31,138,1
45,0,171.1,74.23,34.104363,72,120,31.59,19.41,37,177,4
59,0,161.9,55.13,24.656819,80,131,31.94,20.75,38,178,2
49,0,164.1,57.64,26.274902,80,128,26.62,4.95,29,145,4
63,0,164.9,55.06,14.639808,61,120,42.81,14.75,41,206,2
24,0,155.7,48.4,19.267864,62,111,21.73,18.42,40,143,3
25,0,164.6,75.71,23.375787,79,139,47.69,22.25,54,213,2
23,0,153.1,55.38,28.938449,85,145,24.84,8.09,37,163,4
53,0,179.8,87.63,24.03333,69,127,45.56,11.06,25,197,4
22,0,166.9,59.14,25.435424,74,140,33.05,10.09,36,190,4
23,0,164.9,73.85,31.079334,83,125,42.31,3.64,29,157,4
26,0,162.4,49.27,16.129809,72,113,28.72,14.81,60,195,2
39,0,179.4,68.31,18.537773,81,131,41.42,22.76,50,240,3
50,0,167.0,57.36,19.476762,74,123,31.73,20.03,35,170,2
22,0,164.3,58.76,26.172785,69,125,28.88,15.41,38,159,3
37,0,169.7,69.85,13.271087,90,155,44.53,12.91,58,240,1
37,1,157.8,56.75,28.279905,84,117,25.39,24.55,40,135,1
31,0,183.5,73.3,17.108028,98,152,45.8,14.22,55,232,1
34,1,153.4,55.93,35.098699,67,113,32.57,17.94,37,181,2
51,0,162.8,59.67,29.893742,87,141,29.77,9.24,20,195,4
47,0,169.4,68.12,14.963401,63,137,42.91,-3.77,57,243,3
23,0,183.2,72.65,11.56465,85,136,44.69,5.49,44,248,3
42,0,162.9,64.1,27.028818,77,124,38.26,16.69,30,202,3
33,0,174.9,86.93,18.934931,80,146,53.02,14.31,47,214,3
33,0,167.0,79.57,33.504265,96,153,41.09,14.18,48,180,2
52,0,170.7,62.6,31.819046,77,135,27.56,18.05,30,130,3
29,0,179.0,88.41,15.538614,98,152,54.88,19.8,54,244,3
23,0,181.5,82.87,14.810861,78,138,57.01,16.04,47,248,2
23,1,154.5,50.03,24.52442,68,116,23.32,24.82,26,132,2
57,0,168.3,55.3,20.144607,68,129,38.53,18.09,50,190,2
29,0,179.3,85.41,18.05538,88,149,55.08,20.03,52,215,1
58,0,170.4,64.37,24.642692,93,140,39.55,14.77,34,216,2
62,0,166.7,59.95,33.111296,86,141,29.82,10.22,31,160,3
21,0,178.0,82.24,27.42407,70,124,48.42,4.75,47,225,4
31,0,160.8,60.81,30.9151,80,133,23.88,22.53,42,164,3
35,0,160.4,63.92,19.853382,88,130,39.18,23.52,52,208,3
33,1,165.3,60.15,24.794499,94,125,24.2,22.25,40,153,2
24,0,178.3,70.12,14.604275,77,138,38.7,6.35,56,212,3
61,0,175.4,79.83,29.818701,78,120,34.59,12.61,34,165,4
64,0,180.8,90.28,24.483205,73,138,42.69,12.25,25,209,4
33,0,181.3,82.94,14.434196,94,147,56.77,16.03,54,247,3
23,0,169.2,65.43,25.507167,76,119,33.84,17.92,29,160,2
57,0,176.1,81.04,19.797037,88,154,49.54,5.61,51,229,4
42,0,161.0,63.16,16.313259,85,133,36.68,22.98,54,217,1
51,1,160.3,55.33,25.072768,92,123,21.74,22.68,33,180,3
26,0,172.7,74.12,26.371806,87,143,47.21,10.54,35,199,4
43,0,180.4,90.36,22.387424,95,142,51.42,3.25,43,226,3
21,0,169.5,64.55,23.396284,68,108,24.78,20.31,45,206,4
32,0,179.1,82.25,15.997833,75,146,39.92,23.66,51,243,3
35,0,182.3,89.26,10.762296,80,126,56.67,21.28,64,257,2
26,0,165.7,60.18,26.949207,69,103,27.58,11.87,24,192,3
48,0,173.3,71.54,16.195992,90,146,41.18,14.45,45,196,1
21,0,155.8,64.33,28.378812,86,133,33.31,25.96,56,218,1
25,0,155.9,55.58,33.603492,72,103,28.85,0.23,36,181,2
34,0,163.5,67.83,30.33076,73,127,34.18,26.42,30,146,2
33,0,164.3,58.46,22.06956,91,141,29.31,12.54,41,201,3
27,0,169.3,51.09,16.810503,63,115,28.99,21.22,19,173,2
21,0,176.8,74.92,21.140472,75,121,42.44,3.35,36,226,4
21,0,162.7,69.57,27.353769,72,132,42.93,24.76,51,238,2
21,0,164.6,67.87,27.833854,94,133,27.11,24.38,44,185,2
62,0,159.1,49.23,19.098999,85,139,19.25,8.21,29,184,2
22,0,173.0,57.82,26.493038,91,147,25.18,10.77,11,164,3
22,0,172.5,72.44,20.221242,77,134,25.9,1.13,48,183,4
46,0,173.7,90.41,28.701669,79,136,49.64,20.22,39,232,2
28,0,168.5,61.23,22.527229,92,128,32.22,6.16,8,164,4
40,0,174.1,73.68,16.039455,65,125,34.72,9.74,36,204,3
21,0,181.0,91.82,38.734832,85,144,45.14,17.75,49,206,2
59,0,165.0,70.75,23.025409,81,115,46.89,9.62,41,203,3
56,0,156.8,67.21,23.376315,81,146,46.6,25.87,42,225,1
54,0,175.7,79.63,23.275921,61,105,53.43,17.48,52,227,3
29,1,162.3,54.73,30.390321,72,130,23.21,20.65,39,132,2
29,0,170.4,72.43,31.610863,77,108,21.91,2.29,17,224,4
54,0,167.1,82.98,29.228984,92,148,43.88,7.94,38,162,3
41,0,154.8,52.43,18.894573,72,110,41.76,28.19,49,199,1
21,0,157.2,48.26,22.215635,61,101,25.08,26.61,29,142,2
21,0,155.8,52.71,21.071086,91,125,27.67,16.36,32,156,3
25,0,183.9,76.66,10.111828,85,102,51.27,11.36,49,256,4
55,0,178.3,83.53,16.234663,94,142,51.16,5.95,55,229,2
43,0,172.3,64.1,19.914484,84,142,33.64,17.32,37,168,3
41,0,166.6,64.2,19.470199,87,131,48.99,25.91,40,241,2
22,0,184.8,80.91,10.885074,76,143,50.37,8.22,62,257,3
29,0,177.8,74.71,12.461994,86,155,49.49,10.45,50,199,2
60,0,160.4,60.57,22.780626,83,150,40.75,2.94,33,143,3
25,0,170.0,71.67,26.58589,70,101,38.01,27.91,59,204,2
23,1,159.8,53.93,29.03243,77,130,32.01,28.37,49,189,1
21,0,165.0,58.37,31.127091,91,126,27.64,16.64,42,175,2
22,0,166.6,83.94,26.925918,77,121,41.82,21.58,43,200,2
56,0,155.7,45.72,20.84484,81,149,20.78,12.89,7,120,3
23,0,171.1,68.76,16.239151,77,130,45.6,18.33,38,227,3
42,0,178.8,65.26,20.376273,78,123,43.94,19.82,40,207,2
64,0,158.8,59.29,24.869411,98,150,33.86,21.58,23,217,3
59,0,168.5,87.39,27.74313,82,124,52.49,8.45,29,191,3
43,0,173.2,70.32,12.490248,93,159,55.03,24.36,59,231,1
36,0,180.2,89.31,14.489245,84,146,57.88,14.97,40,257,4
21,0,183.5,86.72,24.840797,77,136,45.8,10.88,49,221,2
21,0,170.9,88.33,37.001175,75,128,37.12,12.15,33,180,4
43,0,166.2,78.42,33.477897,88,145,46.08,23.51,47,237,4
53,0,182.2,84.27,17.574127,95,146,51.41,13.08,56,250,2
27,0,157.6,49.6,27.625709,92,152,20.72,20.82,27,144,3
35,0,161.5,67.43,32.684711,80,114,38.26,14.17,36,195,2
60,0,162.3,79.76,26.279286,75,137,49.55,18.04,40,182,3
22,0,165.5,70.96,30.323666,84,123,40.5,2.42,41,196,4
47,0,177.7,72.13,21.606253,94,136,39.64,21.38,54,247,2
41,0,153.7,54.04,30.142175,82,120,18.45,25.36,23,134,3
39,0,168.3,62.51,22.699517,73,134,22.5,17.45,22,141,4
26,0,163.2,67.15,31.937302,95,143,29.57,23.41,43,192,2
62,0,152.8,65.87,38.956642,95,139,24.51,6.82,8,111,3
24,0,162.9,61.09,27.483213,55,105,32.61,10.57,15,112,4
28,0,182.1,88.8,23.034479,89,150,48.63,21.71,50,241,1
28,0,169.9,65.71,17.295294,80,153,41.52,13.95,53,215,3
27,0,171.6,78.65,23.426887,74,120,42.42,11.49,28,184,3
21,0,169.2,66.89,22.628309,83,136,38.18,18.83,65,251,1
24,0,176.2,80.28,15.578607,89,109,47.33,13.1,44,252,4
21,0,179.1,90.23,14.140422,70,122,39.46,20.46,58,256,3
25,0,177.2,76.32,13.241826,69,131,53.36,15.46,54,245,1
22,0,172.2,71.13,23.820798,79,141,47.53,5.52,49,229,3
61,0,176.8,72.52,20.228542,69,129,44.79,12.41,36,215,3
36,1,167.3,56.68,24.280907,77,122,37.9,24.52,41,200,1
23,0,161.0,57.74,19.016292,85,127,29.9,18.48,42,176,3
64,0,176.9,76.0,27.686167,77,144,38.94,6.02,32,215,3
23,1,158.8,63.74,36.846372,78,117,19.4,22.38,34,153,2
51,0,166.2,66.17,30.045904,93,158,31.98,-4.73,24,146,3
28,0,172.7,60.79,23.077657,74,143,27.44,18.52,18,134,3
28,0,160.6,78.14,34.23682,91,156,30.53,23.77,26,120,4
38,0,166.6,55.14,18.812802,86,147,45.26,22.8,38,137,1
50,0,176.9,87.98,31.188358,88,149,41.96,10.38,34,204,3
31,0,169.2,63.86,20.250635,91,141,36.0,18.64,41,199,2
21,0,167.2,62.06,18.072308,85,145,45.3,18.33,64,224,1
50,0,177.0,86.41,24.487538,86,129,49.94,20.2,50,225,3
23,0,179.8,78.57,25.851708,93,112,49.39,9.17,50,224,3
24,1,166.1,59.78,29.508271,91,125,36.48,25.81,10,154,2
39,0,178.5,82.99,31.989608,99,151,33.96,7.25,13,138,4
24,0,164.8,57.48,17.394021,75,131,28.05,27.93,37,160,3
26,0,176.1,64.12,13.382222,70,110,49.79,12.5,44,207,3
32,0,170.2,71.15,25.264871,73,130,36.34,14.6,24,174,3
25,0,158.4,59.83,28.268603,75,126,30.43,-0.98,32,178,4
38,0,177.2,67.07,14.795141,82,148,46.85,19.78,45,211,2
26,0,172.6,53.67,18.733961,74,118,34.49,15.59,46,176,3
46,1,159.3,49.96,37.419738,63,105,17.58,24.79,28,111,1
57,0,165.0,52.6,21.932462,81,128,27.14,25.44,48,164,1
