age,gender,height_cm,weight_kg,body_fat_%,diastolic,systolic,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,class
54,0,181.8,74.79,14.829934,64,156,56.33,9.03,18,241,3
28,0,170.4,86.59,23.780919,70,114,45.89,5.19,23,145,4
61,0,166.7,58.5,19.19847,78,121,34.92,15.53,58,233,1
22,1,159.7,59.98,25.956664,57,117,21.51,25.97,56,130,1
23,1,166.8,63.76,25.027109,83,115,34.09,24.71,46,194,2
27,0,180.1,69.84,29.266966,74,156,43.7,7.96,57,204,2
62,0,168.7,68.8,26.683799,84,145,32.57,3.98,31,187,3
61,0,175.6,75.29,20.486813,71,148,39.85,4.73,14,215,4
22,0,184.1,73.9,11.912599,89,142,42.58,17.47,22,263,1
29,0,179.5,77.24,12.031643,61,130,41.86,18.26,58,253,1
47,1,167.8,60.3,19.736947,65,111,23.29,21.15,32,195,2
45,1,174.0,57.67,31.058982,83,109,31.29,27.24,33,151,4
24,0,183.6,80.64,22.788123,92,152,46.94,15.73,55,238,2
42,1,160.2,50.56,23.64167,58,109,21.06,25.71,37,148,2
27,0,180.0,69.61,19.060224,89,135,50.02,19.95,58,253,1
26,0,184.2,74.32,10.451125,63,133,58.41,21.29,63,256,1
59,0,161.6,69.4,27.104671,75,118,39.12,19.66,32,206,3
22,1,157.9,62.78,25.220808,84,121,20.13,22.68,23,146,3
57,0,164.1,51.74,23.171254,80,120,31.67,24.08,24,167,2
24,0,178.3,86.09,11.237216,77,126,53.4,19.52,45,250,2
26,0,181.1,93.71,13.514328,66,128,48.07,7.97,50,207,1
22,1,157.5,53.13,16.728912,70,126,28.59,24.87,35,209,2
33,1,159.9,51.25,26.023661,83,113,18.81,22.55,31,125,1
60,1,155.7,53.03,26.267068,85,116,23.22,24.72,32,151,2
29,0,180.8,79.22,22.311183,84,132,41.94,4.74,13,231,3
34,0,182.3,82.51,13.537844,66,138,51.91,18.96,55,248,1
62,0,179.2,88.22,18.654842,84,131,41.14,13.01,37,228,3
25,0,182.9,69.72,17.222088,77,129,44.06,13.82,57,217,1
21,0,178.2,74.73,15.812509,74,144,43.09,13.38,37,242,2
26,0,185.8,79.86,10.423714,78,141,40.24,16.58,55,245,1
34,0,167.1,75.29,29.12834,86,147,36.89,13.63,24,229,2
37,1,166.8,60.81,26.774283,72,115,25.25,25.64,48,158,1
56,0,177.1,69.7,13.343282,72,141,46.37,18.13,64,238,1
23,1,160.2,63.79,35.873031,85,112,22.25,16.96,36,160,2
38,0,169.1,81.6,29.615833,72,134,48.26,14.14,46,191,4
22,1,164.8,48.89,25.119622,74,122,23.05,6.74,39,156,2
33,0,180.4,76.55,29.05029,92,139,37.52,0.2,42,243,4
25,0,185.0,85.46,11.91933,58,125,50.28,19.51,62,249,1
30,0,179.5,77.08,12.035682,90,139,53.27,18.71,54,245,1
47,0,174.0,67.88,17.823491,78,148,38.69,0.6,51,216,2
23,1,159.9,49.71,18.92415,83,125,24.17,22.25,44,161,4
22,0,168.4,61.04,19.018936,75,156,51.96,-4.03,42,180,4
43,0,170.9,58.16,18.299549,88,143,32.3,24.73,14,163,4
27,0,183.5,71.31,9.942859,83,126,48.46,17.48,60,251,1
21,0,171.0,63.61,32.623363,94,121,34.28,25.37,41,204,3
62,0,167.0,88.02,19.83546,74,133,37.46,25.3,58,198,3
32,0,180.4,71.0,15.881481,74,143,39.57,16.82,53,241,2
54,0,177.1,69.94,15.847825,88,139,49.89,16.73,37,213,4
22,1,161.1,60.98,25.78327,86,105,36.1,12.29,31,174,2
47,0,170.3,72.91,17.237232,91,133,40.36,4.2,38,234,4
35,0,181.5,81.64,16.424827,69,137,51.97,15.92,54,242,1
26,0,181.7,70.5,10.926663,65,132,58.24,17.0,61,257,1
25,0,185.8,84.68,12.8179,66,132,57.65,20.73,60,257,1
50,0,166.5,83.9,16.716003,77,132,40.74,22.34,41,221,3
31,0,182.2,69.62,9.580382,64,135,44.45,10.97,17,211,1
54,0,173.2,74.37,34.086157,63,140,51.84,7.56,50,185,4
24,0,172.6,75.27,18.684044,83,141,54.41,4.32,26,238,3
60,0,168.6,84.38,21.235092,89,127,40.08,6.88,46,240,4
50,1,166.1,56.67,28.892165,97,138,21.99,23.6,17,129,4
49,0,169.9,65.5,33.269603,98,157,31.91,7.88,42,173,1
22,1,160.9,60.32,37.880378,55,120,18.9,23.65,11,132,2
52,0,169.9,61.19,14.310654,82,131,46.69,14.36,44,218,4
62,0,179.8,94.31,21.459039,96,137,51.56,9.14,31,224,2
55,0,166.3,70.01,27.635106,84,141,44.27,10.96,33,162,1
25,0,169.5,96.06,19.345361,97,141,38.42,15.28,33,216,4
62,0,164.6,70.87,28.153932,93,149,40.6,-2.36,38,189,2
22,1,160.3,56.18,32.5427,84,117,26.76,27.49,36,155,1
45,0,177.3,73.34,29.035554,87,145,24.86,16.26,19,195,1
60,0,170.3,77.86,19.636879,90,157,39.67,0.55,16,154,4
62,0,181.2,74.79,14.482832,88,157,33.02,12.93,50,232,2
24,0,175.8,72.56,13.420102,79,137,45.81,19.84,64,253,1
51,1,166.4,69.82,27.596662,72,118,32.68,18.42,33,151,4
25,0,168.2,70.02,22.39758,77,138,44.17,19.19,36,246,1
22,0,153.1,55.31,23.026341,90,121,24.43,27.0,35,154,4
48,0,167.6,79.02,29.578052,92,122,31.44,14.6,28,169,2
22,1,159.3,65.52,36.674302,56,115,21.69,21.76,51,149,2
50,1,157.5,59.01,24.048984,87,113,23.85,24.93,12,199,2
24,1,156.2,61.35,30.098461,78,112,19.49,24.43,9,134,1
25,0,180.5,74.79,13.509103,83,133,42.24,14.49,51,255,1
25,0,183.8,77.2,13.075919,89,140,55.85,18.31,57,238,1
26,0,180.4,67.29,14.350573,86,125,46.57,10.42,45,262,3
44,1,161.6,54.6,29.562277,86,147,23.48,21.3,39,166,1
22,1,161.8,57.48,23.802715,63,112,24.61,23.33,54,180,2
23,1,157.5,74.73,30.129806,81,132,26.04,6.85,15,189,4
62,0,176.0,75.27,23.770614,66,144,37.11,15.5,32,255,3
22,0,171.6,75.39,24.239572,78,139,35.43,9.34,39,203,4
61,0,172.2,65.13,25.411873,89,112,27.78,6.56,29,109,4
42,0,175.1,88.48,15.309785,90,135,40.03,12.13,55,247,4
29,1,160.9,47.7,29.02489,58,115,22.87,27.01,33,126,1
37,0,172.6,81.71,32.415564,98,155,29.25,14.3,25,170,4
22,1,158.6,54.05,35.389001,63,110,19.11,23.03,45,119,2
62,0,181.9,69.33,11.543259,77,144,37.38,7.69,18,215,1
63,0,168.4,74.32,33.549681,89,158,30.52,-7.9,18,212,4
59,0,183.0,68.33,14.206208,72,126,42.3,17.11,56,248,3
27,1,159.7,49.63,28.252665,61,114,18.14,18.69,26,152,2
22,0,166.4,69.35,29.926892,87,123,30.52,13.73,28,196,4
22,1,160.5,51.03,24.458009,86,138,25.55,27.72,38,153,1
40,1,160.3,63.95,36.390791,76,104,20.24,30.07,12,137,2
54,0,166.1,85.25,11.156629,75,139,39.8,17.94,40,222,4
50,1,165.9,54.69,25.941732,79,116,36.35,7.59,30,168,4
25,0,174.7,73.52,12.972532,62,129,44.06,13.61,60,242,1
62,0,170.1,80.9,27.523669,86,147,33.7,20.76,24,160,3
46,0,183.8,73.93,19.277873,80,152,45.24,4.34,54,217,4
50,0,167.4,58.22,28.604248,89,122,40.86,6.95,36,167,1
64,0,174.1,75.57,23.693916,76,119,38.28,16.61,16,205,4
27,0,181.6,86.87,20.726643,86,141,52.97,9.81,56,248,2
53,1,165.8,58.98,25.887617,70,154,37.33,26.09,47,190,2
59,0,161.9,63.45,28.980132,84,139,38.67,11.29,37,201,2
21,0,172.1,65.16,12.381145,87,130,42.49,27.51,38,174,4
27,0,167.2,71.38,10.046446,80,134,42.99,12.16,23,243,1
27,0,180.9,71.05,9.334014,79,127,45.19,24.14,57,253,1
22,0,159.8,91.11,24.517658,75,118,23.28,4.73,38,172,4
33,0,178.4,90.64,30.237297,79,140,40.4,13.94,18,204,4
26,0,181.0,66.75,18.820336,92,139,44.06,15.27,42,229,4
60,0,178.1,74.27,24.752183,79,142,49.8,2.45,41,203,4
24,1,157.1,57.46,18.495499,70,112,19.7,22.09,34,119,2
61,0,168.3,75.33,21.3005,71,138,46.04,18.96,47,257,1
64,0,166.0,66.24,16.243696,83,141,36.3,13.86,39,212,3
41,1,155.3,52.19,19.271418,71,115,21.02,23.99,40,154,3
58,0,159.4,91.59,17.163017,71,121,36.73,5.94,37,197,4
38,0,169.7,69.0,25.925721,87,146,40.63,15.57,23,191,3
23,1,158.4,52.35,26.924871,61,110,20.5,23.05,24,122,2
62,0,153.3,64.56,29.843875,88,145,22.38,16.56,28,136,1
23,0,173.0,65.24,31.136653,82,117,42.53,27.7,46,185,2
22,0,172.4,69.25,26.635887,84,127,35.98,17.49,31,200,3
58,0,169.5,60.89,29.647414,64,121,39.92,4.75,51,218,2
22,0,166.6,57.95,12.190388,69,124,38.65,18.35,48,208,1
27,0,178.4,72.56,11.255535,77,120,54.52,21.75,60,259,1
59,1,167.6,54.75,32.152103,63,155,21.23,12.33,46,157,4
22,1,160.7,65.72,25.986564,80,123,28.11,20.13,11,159,2
41,0,167.1,59.92,24.147385,85,139,38.12,6.35,20,184,3
28,0,179.1,68.03,16.340313,75,143,39.2,12.91,18,238,3
48,0,167.0,68.79,27.860479,73,114,33.38,11.61,45,169,4
36,0,181.7,78.93,9.931093,78,144,53.08,16.25,58,235,2
59,0,179.2,66.08,28.725252,72,116,45.64,8.43,44,209,4
36,1,168.3,58.87,25.295088,71,116,25.54,21.79,37,178,3
26,0,169.3,88.09,9.572793,62,130,41.08,18.53,36,250,2
24,0,182.1,89.6,26.602935,98,120,38.25,7.37,23,219,4
24,0,181.0,69.61,9.0,73,135,57.59,20.13,61,242,1
25,0,182.8,68.95,13.183456,91,142,47.56,16.9,55,217,4
59,1,163.4,65.77,28.562275,89,122,34.89,8.75,33,220,2
57,0,164.9,75.17,31.595935,87,117,35.24,20.86,40,147,3
31,0,184.0,93.38,22.872929,71,156,43.6,7.18,54,247,1
61,0,175.6,87.3,28.81251,71,134,41.59,10.43,31,192,3
24,0,185.3,72.91,9.808457,77,143,51.21,14.43,34,231,3
25,0,181.8,78.95,11.958673,76,137,49.71,19.21,43,252,2
21,1,156.7,54.98,37.349421,72,117,30.49,-1.05,46,112,2
34,0,180.0,74.76,26.765977,84,142,36.05,16.0,49,212,2
24,1,166.2,60.23,28.368644,72,128,28.54,19.39,51,158,1
50,1,160.2,49.2,24.965904,92,121,39.21,5.08,17,179,2
60,0,166.8,73.1,28.972822,99,154,32.16,13.21,48,176,1
30,0,183.5,73.42,11.942276,90,142,49.53,10.16,62,239,1
59,0,166.4,66.18,25.450658,99,121,33.9,27.94,47,174,3
35,0,172.7,67.72,13.185902,73,130,42.08,18.37,32,240,2
58,0,179.9,68.62,21.01815,97,150,39.78,13.59,32,199,2
21,0,185.5,70.3,9.339633,71,142,55.54,20.48,64,256,1
29,0,175.8,70.23,21.431657,87,124,45.21,16.99,53,243,2
22,1,161.3,50.62,25.077402,78,114,25.65,28.22,38,147,1
40,0,178.0,90.6,21.614112,82,141,49.59,15.49,43,225,1
62,0,184.6,74.69,13.292246,73,134,32.29,19.11,59,239,2
22,0,174.8,72.42,23.370175,75,148,43.94,-1.89,26,240,2
49,0,160.7,68.44,27.329629,74,113,38.71,14.95,30,172,2
25,0,165.8,71.36,24.34703,87,114,42.11,4.1,40,185,4
29,0,172.0,68.68,19.046325,92,131,42.52,11.02,48,231,1
22,1,158.0,49.05,27.851081,86,120,24.48,13.0,50,144,4
28,0,182.7,74.77,9.0,62,136,52.13,18.71,53,265,1
61,1,163.4,72.87,26.257263,58,132,28.92,18.11,19,141,3
26,0,182.5,68.52,21.072633,73,140,45.04,16.08,45,243,2
51,1,160.0,59.18,17.801033,87,131,22.83,23.34,49,147,1
22,1,164.4,61.08,21.390918,75,120,23.09,20.06,44,102,2
32,0,180.9,72.47,28.173414,89,140,50.45,12.55,29,216,2
34,0,168.5,68.71,25.029915,65,123,29.29,9.55,40,156,2
26,0,180.3,81.11,11.658515,74,129,46.53,19.29,59,252,1
56,0,181.3,77.33,15.007343,60,128,35.3,15.06,37,245,4
21,0,177.7,74.34,10.924863,97,127,49.35,19.25,53,253,2
58,0,167.0,94.45,25.668401,67,128,39.06,12.04,34,213,4
59,0,174.0,72.05,15.827781,94,135,42.95,17.08,31,249,2
23,1,158.8,53.25,25.03822,84,115,26.87,29.18,16,146,3
27,0,171.2,67.35,21.376468,72,140,46.22,20.66,45,237,1
21,0,168.9,94.69,28.760774,98,142,41.06,8.92,27,205,1
53,1,164.4,68.94,19.755036,81,130,21.62,19.09,50,195,4
48,0,175.6,78.29,12.992479,64,121,42.94,18.54,48,221,2
27,0,165.1,67.43,23.830857,88,113,33.44,9.86,34,209,2
26,0,183.5,78.38,16.541224,60,131,44.24,21.25,56,239,1
27,0,169.7,80.2,19.001773,91,135,43.12,14.79,46,214,2
36,0,179.6,68.03,15.442067,78,146,42.02,15.6,47,221,1
22,1,158.6,59.65,23.094193,88,117,23.57,26.78,30,104,3
58,0,178.3,66.57,14.716858,69,117,52.45,16.51,30,193,3
56,0,171.2,90.97,19.049764,59,131,33.16,16.85,27,196,4
59,0,168.3,68.3,23.424858,70,145,48.44,9.1,18,159,1
58,0,172.4,61.8,23.816714,59,137,41.59,17.81,50,232,4
57,0,171.9,70.84,24.178832,79,142,43.98,27.43,36,179,2
25,1,166.1,54.33,17.467787,76,116,18.96,21.27,12,155,2
22,1,164.0,54.31,18.128047,77,145,25.9,28.03,46,175,4
56,0,174.1,90.64,12.22662,76,127,43.93,17.83,65,241,2
53,0,164.8,59.96,19.892511,86,133,31.86,15.6,34,194,2
38,1,156.1,59.1,29.120934,72,106,20.78,24.69,25,131,3
28,0,183.7,72.79,12.237378,79,128,53.86,19.24,54,256,2
28,0,166.8,90.99,20.690911,68,135,49.81,19.17,53,252,4
29,0,179.8,74.36,21.874451,79,134,46.15,19.53,56,243,4
52,1,162.8,60.57,28.345857,66,124,24.97,14.6,51,201,2
30,1,160.8,54.17,29.036372,96,113,24.13,23.48,33,149,2
41,0,172.1,70.34,25.435177,80,122,38.27,18.66,35,186,1
61,0,180.6,71.87,18.151558,89,156,37.49,6.18,16,187,4
22,1,163.7,53.63,35.826805,86,121,20.71,21.38,46,108,1
57,0,178.1,74.07,18.023922,84,134,43.53,18.5,46,216,2
30,1,165.5,65.68,29.76785,84,121,17.73,20.67,20,104,2
22,0,163.7,74.0,18.969679,74,135,34.6,28.65,16,159,4
60,1,162.9,56.83,22.791836,83,125,18.88,17.57,29,152,2
22,1,157.2,58.35,29.882263,85,148,26.05,13.36,34,184,2
41,1,164.3,62.29,19.064569,99,119,25.48,16.66,49,144,2
22,1,160.8,54.36,32.560732,98,125,21.1,22.94,32,132,1
28,0,164.4,87.77,16.194169,72,132,39.45,6.42,17,197,4
28,0,177.5,80.59,13.065872,71,150,54.14,19.56,54,245,1
22,1,159.4,56.01,26.317473,67,130,35.75,22.82,46,172,1
50,0,164.8,59.26,25.765908,85,110,34.24,26.67,41,192,1
30,0,182.8,74.64,12.239059,83,154,48.56,10.85,46,243,2
22,1,164.2,67.59,25.055003,91,121,24.96,18.16,39,165,2
62,0,178.2,72.55,13.840261,75,139,38.14,15.45,15,231,2
64,0,173.0,66.39,30.181513,68,132,39.46,11.05,32,229,4
25,0,175.1,69.23,30.359552,70,132,33.67,8.14,23,191,2
52,1,174.4,72.29,22.389961,85,121,24.94,27.02,41,210,2
50,0,181.6,84.93,11.585683,72,139,45.21,18.08,51,245,2
57,0,170.5,60.93,29.615683,61,120,30.74,6.0,35,161,1
63,0,165.7,77.13,23.758487,75,125,38.69,9.57,29,193,4
51,0,181.8,91.33,12.003773,76,141,49.85,19.56,63,251,1
22,1,155.6,53.96,21.193149,96,114,23.23,16.24,51,144,2
39,0,175.2,74.82,35.466654,85,124,44.28,27.32,31,177,3
33,0,171.2,67.4,24.322376,77,113,55.97,9.59,39,208,4
63,1,157.8,77.27,30.962932,81,121,32.41,8.46,29,146,4
47,0,175.0,71.35,32.988963,72,143,37.66,14.23,31,209,2
25,1,164.4,59.64,16.929317,74,118,26.45,24.32,49,158,2
23,1,168.3,50.53,27.015778,99,118,35.58,22.16,19,176,2
31,0,179.8,90.97,13.352563,59,140,50.83,16.91,59,255,2
22,1,166.2,55.28,26.768188,70,112,20.06,22.66,34,138,3
55,1,160.8,64.97,12.990994,85,116,32.88,27.51,35,170,1
21,0,174.8,84.24,34.979459,76,144,40.78,5.62,18,220,4
64,0,175.8,92.44,24.598925,77,142,51.16,16.15,23,229,2
30,0,181.4,77.73,15.136393,73,147,52.38,16.52,51,241,1
24,1,167.7,63.76,26.313628,86,118,25.9,7.92,29,181,2
25,0,168.7,66.55,29.186009,97,140,29.58,5.58,41,126,2
22,0,175.7,73.17,25.843659,87,126,31.72,15.09,30,199,4
49,1,151.8,53.1,19.083853,60,114,19.55,21.85,11,120,2
23,0,179.3,77.8,22.397101,70,117,43.63,17.81,56,247,1
61,1,154.0,75.34,29.426786,82,121,23.48,12.04,22,184,4
29,0,176.4,85.79,29.875228,84,128,42.91,11.93,38,232,2
47,1,158.5,64.7,24.096678,98,105,25.11,22.2,51,167,2
36,1,169.9,62.18,26.888288,96,124,29.8,9.52,33,185,1
26,0,167.0,76.52,19.111327,74,113,40.22,19.17,39,186,1
38,1,153.6,56.02,25.580379,84,115,18.96,26.66,29,148,2
60,1,166.2,68.6,16.431984,85,147,40.35,5.19,28,186,2
64,0,160.6,55.73,34.418826,94,159,31.69,11.38,26,183,4
59,0,166.4,62.16,15.758801,80,132,36.26,25.22,22,199,3
61,1,163.6,70.35,24.389821,54,112,22.7,21.76,36,166,2
59,0,172.2,64.04,27.566426,73,144,34.87,3.7,36,185,2
25,0,171.2,61.3,29.929632,92,145,46.84,6.65,31,240,4
21,1,165.0,64.04,25.291672,68,99,25.33,26.89,32,152,2
27,0,180.4,71.86,11.676113,78,147,49.63,20.09,56,254,2
24,0,165.3,65.26,13.967164,67,128,35.99,19.35,16,215,1
58,0,160.7,72.09,27.203936,93,152,35.18,8.97,31,203,4
25,0,175.5,74.19,20.032237,75,136,42.37,11.33,48,229,1
31,0,154.2,72.06,18.71134,84,146,38.76,-3.88,41,160,4
60,0,165.9,59.62,27.41535,81,116,36.29,-4.69,13,186,4
50,0,178.3,76.93,10.064346,75,131,41.71,11.38,45,250,2
21,1,161.9,49.77,27.789467,72,113,23.89,16.92,21,123,2
58,1,168.1,53.92,30.025378,68,137,23.49,24.27,17,186,2
26,0,183.2,76.14,9.274412,62,131,53.91,18.96,64,252,1
21,0,178.6,68.29,28.051804,72,148,28.83,-6.31,39,175,2
53,1,169.6,63.14,30.424925,62,139,20.81,27.54,45,154,2
58,0,175.2,81.15,27.127464,89,132,44.84,16.55,50,232,4
22,1,168.0,48.15,13.9479,98,118,30.7,29.99,51,184,1
55,1,156.4,60.45,29.212731,81,120,24.8,24.83,21,145,4
27,0,181.9,73.22,9.0,61,128,39.54,18.99,56,257,1
22,1,164.1,53.5,15.555214,61,114,24.01,22.13,35,160,2
63,0,174.6,76.06,12.409099,78,124,42.59,7.74,32,214,4
24,1,153.9,55.75,36.958525,88,117,23.66,26.61,27,109,4
27,0,169.4,71.7,10.822691,73,140,42.8,7.08,24,233,4
22,0,172.4,77.65,20.01502,72,140,43.68,17.59,62,215,2
35,1,160.9,48.03,17.767509,70,112,28.8,26.61,15,163,1
21,1,162.9,81.39,27.833512,85,139,32.59,4.6,21,193,4
23,0,174.3,72.52,31.083097,76,148,43.54,17.28,31,243,1
22,0,168.7,63.57,26.72926,76,157,40.84,4.78,58,209,2
38,1,157.8,48.36,29.888176,72,154,24.76,8.67,36,168,4
47,1,169.3,57.6,18.866805,80,116,23.14,19.44,54,167,4
52,1,168.7,49.43,15.593248,87,126,21.12,19.82,52,171,3
30,0,169.6,65.58,30.458176,84,142,45.37,15.35,36,209,3
35,0,180.4,72.09,27.311981,80,117,40.73,11.04,28,207,4
64,0,175.8,71.24,18.720778,71,156,41.01,16.82,33,206,4
63,0,166.8,70.2,32.808036,55,148,28.86,-2.11,32,153,4
49,0,166.2,66.08,28.177408,82,152,46.11,14.97,49,203,2
61,0,176.5,75.86,21.313356,63,152,41.53,14.27,36,216,2
60,1,156.2,57.35,26.924411,87,119,28.03,23.65,38,142,2
32,1,162.7,52.97,27.290431,82,114,21.08,27.75,29,135,1
59,0,183.9,68.32,22.071513,87,114,40.52,16.3,58,197,4
31,0,179.9,81.16,18.043544,82,135,48.88,9.78,21,200,3
52,1,160.6,57.0,27.634464,71,119,28.34,24.81,53,197,2
54,1,156.0,50.36,24.225679,65,112,22.8,22.56,14,123,3
57,1,160.5,52.24,30.857598,87,150,37.94,27.66,22,115,4
54,1,158.3,55.18,26.965365,74,116,20.76,27.17,33,135,2
54,0,164.6,96.84,32.189707,89,133,51.81,18.02,51,190,4
22,1,156.8,58.53,19.029636,76,133,28.57,26.83,36,178,1
28,0,175.4,92.75,27.143512,89,121,39.06,-3.72,48,192,3
49,1,164.5,55.8,32.623089,85,123,22.03,10.04,39,133,1
43,1,160.3,55.29,20.753003,84,112,22.39,24.31,25,129,2
26,0,177.7,65.92,16.505216,63,128,41.56,6.42,15,228,2
21,0,183.3,64.21,27.022805,67,151,44.29,28.06,36,193,2
26,0,170.2,78.45,11.194704,74,153,42.22,11.84,40,227,1
23,0,173.0,68.77,18.810816,77,137,44.59,18.18,45,247,1
51,1,163.4,61.29,32.797635,91,125,21.93,5.87,35,169,2
24,0,181.5,77.56,12.037273,70,123,46.17,20.42,56,255,1
24,0,174.8,73.66,14.590926,70,133,44.7,17.85,57,247,2
24,1,166.1,60.82,16.197026,67,107,35.17,23.45,54,207,2
33,1,159.9,61.05,25.691263,93,121,36.48,21.35,50,164,2
58,0,166.1,92.95,20.186112,59,116,31.56,9.04,47,162,3
48,0,166.3,70.22,27.242001,98,127,43.88,16.15,29,206,1
25,0,179.4,91.12,20.664126,93,134,37.4,7.98,29,167,3
33,0,183.1,66.97,14.234215,73,133,54.47,13.3,46,206,3
60,0,172.5,73.58,16.282475,81,128,43.33,12.9,51,229,3
25,1,158.2,55.76,25.616207,56,112,19.23,23.39,33,152,2
26,1,165.0,72.81,22.976481,68,112,23.69,11.12,40,186,2
60,1,158.6,58.72,22.788315,86,121,22.13,28.7,46,158,2
59,0,170.2,75.61,13.29733,96,151,39.82,-8.4,28,234,4
62,1,162.1,56.34,29.571458,76,127,19.37,16.94,36,132,4
24,0,175.9,72.29,27.166131,84,138,37.93,10.6,38,201,4
37,1,163.9,53.32,26.295631,80,111,19.88,21.72,49,148,2
51,1,158.1,60.3,25.549095,73,127,25.43,24.4,51,139,1
31,1,167.1,62.99,32.06163,71,110,22.6,28.75,27,113,2
47,0,180.7,74.22,14.325991,85,141,47.06,7.94,40,222,4
29,0,176.4,70.51,20.203889,80,134,37.4,18.38,37,260,2
26,0,165.5,68.74,27.882465,70,135,39.66,25.92,34,162,2
25,0,184.3,68.95,11.779671,67,130,38.38,18.14,51,248,2
48,1,158.8,88.83,31.205206,73,110,30.42,26.9,32,147,3
27,0,184.8,90.58,23.139046,82,132,45.57,16.13,58,234,2
22,1,155.8,55.96,18.80094,57,105,23.44,28.01,46,156,1
22,1,157.6,57.0,36.756599,99,122,24.8,9.01,43,128,4
63,0,185.1,83.37,30.601763,82,119,45.26,6.04,50,228,3
23,1,168.1,57.09,29.852587,71,112,27.68,23.7,51,150,2
54,1,158.1,60.0,27.795315,77,114,20.28,17.87,26,114,3
23,1,170.9,62.25,26.141476,92,120,31.01,13.73,34,187,4
48,1,166.6,54.69,19.562247,70,121,23.35,28.17,27,143,1
21,1,169.3,56.39,19.114468,73,116,26.88,25.49,32,178,1
61,1,166.9,60.67,31.969912,86,112,22.89,20.88,19,123,1
28,0,176.6,76.69,33.551663,59,141,42.01,17.31,49,231,2
24,0,180.6,87.65,12.891971,64,140,48.38,19.52,47,243,3
43,1,154.6,62.32,25.730935,86,117,24.5,21.98,41,109,2
21,0,168.1,74.04,19.474206,92,142,55.75,13.21,23,235,3
40,1,161.3,65.56,25.545951,98,104,24.0,20.35,31,177,2
21,0,169.2,62.84,35.594377,83,158,35.01,13.99,26,152,2
55,0,170.6,73.01,17.331514,92,149,41.79,18.93,42,237,4
50,1,161.8,76.83,26.256725,79,114,24.36,25.52,18,186,2
26,0,178.4,81.54,9.0,72,128,50.49,6.84,58,257,2
63,0,181.4,80.01,18.608572,62,124,39.91,8.83,15,230,4
43,1,164.5,65.4,21.722109,81,128,29.0,28.26,35,168,1
23,1,164.9,61.83,29.335569,71,112,44.68,21.51,34,198,4
32,0,182.4,72.97,13.829609,75,139,54.85,17.28,56,243,4
25,1,162.2,53.04,26.501554,90,117,18.1,22.74,29,112,2
61,0,170.8,80.36,27.01826,94,135,40.33,10.57,54,212,4
53,0,167.6,85.89,15.897075,78,121,25.6,10.35,35,181,4
54,1,160.3,56.04,18.471395,74,116,25.19,24.23,24,175,2
63,0,168.7,82.96,18.543457,94,142,41.45,4.26,41,175,3
23,0,177.3,73.17,9.503489,78,145,54.44,17.73,49,247,2
60,0,168.4,66.83,24.976687,90,152,38.99,8.06,14,165,2
56,0,171.4,66.52,12.502388,82,131,37.68,9.04,11,187,4
23,1,157.9,54.67,18.953112,72,120,28.99,24.89,31,161,2
56,0,171.5,76.27,17.863582,78,155,48.43,3.72,20,185,3
27,0,169.4,72.99,15.202385,79,133,39.2,16.25,60,226,1
57,1,163.1,66.05,32.926856,59,133,30.74,20.98,38,147,3
48,1,164.8,66.66,17.575588,82,130,19.61,20.5,26,115,4
51,1,165.3,57.46,32.968319,67,120,31.2,20.3,17,132,4
24,1,159.8,55.23,18.13092,74,131,26.04,27.96,49,155,4
55,0,173.3,68.27,22.527587,87,128,35.5,11.22,33,196,3
64,0,172.3,73.3,23.539505,76,156,40.29,9.99,53,192,4
46,0,162.9,70.83,31.018611,81,158,35.35,8.03,22,152,3
28,0,185.1,76.97,9.480369,68,137,51.13,20.51,60,250,1
32,1,157.7,58.62,26.155956,79,108,24.23,27.14,35,160,2
24,0,183.8,84.11,16.333859,82,136,45.52,12.65,44,236,1
47,0,166.3,66.25,25.582509,86,150,40.87,19.37,48,202,4
25,0,171.9,70.8,16.025796,75,146,47.72,16.89,48,251,2
23,1,161.5,54.69,25.417489,55,113,27.68,30.07,38,166,2
62,0,169.9,66.75,29.028567,62,135,34.17,13.1,13,142,4
21,0,173.2,84.97,29.17037,88,137,33.81,-1.65,38,248,4
61,0,184.1,61.98,27.473612,92,157,45.95,22.09,57,233,2
57,0,183.8,79.22,26.312884,76,132,39.89,10.43,34,229,1
22,0,168.5,66.57,26.252361,76,115,33.66,26.65,24,197,1
31,1,165.1,56.22,26.141288,81,119,24.52,18.6,27,180,4
46,0,176.9,67.35,29.275091,81,135,38.47,18.16,27,215,2
22,0,168.8,60.05,23.938561,85,112,39.36,20.23,47,215,2
48,0,175.1,91.86,18.161224,99,140,54.44,18.97,44,245,1
22,1,154.7,48.51,24.8292,65,106,24.14,24.22,37,168,1
25,0,184.5,84.02,29.801613,91,135,44.37,21.08,44,242,2
59,1,158.2,66.9,26.827486,85,137,22.46,9.92,17,163,1
63,0,167.8,96.55,22.705803,78,129,37.0,6.52,14,201,4
27,0,178.2,76.3,23.555382,95,136,38.78,16.43,23,205,2
33,0,173.6,77.86,23.413373,89,132,52.57,13.23,38,190,2
21,0,171.7,69.18,16.722391,63,140,42.59,13.32,47,221,1
49,0,171.2,71.43,30.804338,78,146,40.73,20.74,34,196,4
30,1,162.1,59.03,25.452925,76,111,21.8,26.12,49,151,3
