age,gender,height_cm,weight_kg,body_fat_%,diastolic,systolic,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,class
36,1,171.9,55.7,30.577516,79,114,24.45,21.94,41,177,4
37,0,155.6,81.76,26.573816,85,125,24.56,10.29,30,134,3
24,0,166.2,64.33,20.277898,62,122,39.96,20.62,46,225,1
64,1,159.5,64.7,33.608797,66,114,23.01,-5.63,12,102,4
31,0,175.8,77.81,15.87716,83,124,43.06,18.4,50,248,2
51,1,162.9,51.39,34.084563,74,119,24.04,13.65,24,129,4
54,1,161.4,48.24,24.701366,80,139,36.35,12.46,8,179,4
63,0,166.9,81.47,23.492917,80,141,24.64,12.52,40,135,2
38,0,171.4,64.63,12.769821,69,123,45.11,21.72,24,205,4
22,0,172.2,84.9,18.826031,80,137,50.75,12.62,36,213,4
26,0,176.3,65.37,20.825415,81,144,30.11,19.15,36,188,3
23,1,166.9,62.76,20.391372,71,111,32.75,26.32,56,171,1
49,0,174.0,77.22,23.426061,66,139,43.58,28.37,46,217,2
46,0,176.5,79.96,20.091392,98,112,50.02,-3.59,48,205,4
22,1,167.4,57.42,17.297696,65,120,21.97,17.71,49,214,1
31,0,170.1,85.42,24.943417,85,121,51.32,16.45,40,211,4
23,0,173.3,82.43,24.383771,86,132,51.83,14.54,47,255,3
26,0,170.3,55.55,20.961597,63,140,35.88,23.01,44,221,1
23,0,173.5,82.77,32.575998,91,130,38.01,8.86,27,174,4
55,0,180.8,68.89,26.518424,88,133,36.35,16.16,31,191,3
51,1,164.6,62.85,23.899179,86,125,23.28,27.67,29,138,1
23,1,156.4,47.64,28.162144,75,110,25.16,24.35,18,164,1
24,0,170.2,66.13,18.329267,59,119,36.46,25.94,55,192,1
31,0,168.6,66.27,19.373255,68,129,45.15,19.88,42,247,2
23,1,169.3,61.01,18.25398,79,102,31.79,22.7,51,186,1
57,0,169.7,60.75,34.279638,87,141,22.06,5.11,5,116,4
29,0,169.1,82.25,17.233205,78,126,43.46,17.06,29,197,2
31,0,179.4,60.88,19.589476,89,111,46.54,20.11,45,241,2
50,1,166.2,54.09,27.95895,77,119,20.03,26.58,26,164,3
33,1,166.7,57.86,22.327264,76,132,32.52,19.24,53,176,1
44,1,167.3,58.5,20.396308,61,116,42.2,24.75,58,174,1
51,0,164.7,61.24,35.409243,74,150,22.8,-9.6,1,128,4
34,0,177.7,75.45,27.400772,99,133,46.85,6.25,47,171,3
31,0,183.0,72.24,18.656419,66,145,48.05,20.47,44,249,2
26,0,167.7,67.71,20.057756,60,137,48.63,14.28,50,241,3
23,0,179.8,66.99,20.35011,74,129,50.41,15.3,44,256,3
23,0,167.7,73.7,26.161238,87,142,34.37,20.49,53,186,3
31,0,172.8,63.59,17.101003,73,120,48.97,13.25,46,239,2
55,0,175.7,91.07,29.035071,96,136,35.59,7.52,23,174,3
22,0,177.2,65.44,13.907707,68,145,44.88,18.07,42,246,3
47,0,163.8,87.44,23.601404,70,137,32.84,15.85,39,205,3
30,0,168.5,60.71,19.929141,62,116,47.45,15.84,61,260,1
33,0,171.4,61.5,19.234508,83,122,51.04,17.5,43,245,2
62,1,167.9,50.96,23.111298,81,126,30.46,12.63,17,151,3
21,1,170.8,58.36,20.11548,78,114,34.08,18.7,55,172,1
45,1,157.9,54.57,29.09272,79,121,25.52,25.12,39,179,2
22,0,173.8,63.31,17.006676,63,130,44.92,15.72,49,235,2
63,1,156.6,51.97,28.957485,87,128,23.44,-3.08,25,133,4
39,0,175.1,77.31,13.912633,91,141,44.05,14.2,34,194,3
64,0,155.0,92.28,33.382038,96,150,32.43,-7.45,2,102,4
34,0,172.3,65.53,30.665566,87,133,40.4,4.86,38,222,2
46,0,175.4,62.29,15.344518,90,144,45.18,15.03,53,245,3
52,0,175.4,75.78,34.301918,94,139,50.97,17.25,34,221,3
64,0,161.9,58.95,25.986308,90,138,33.73,4.14,6,137,4
60,0,177.8,81.9,23.619993,75,120,34.96,13.16,47,155,2
52,1,165.4,66.28,20.192431,64,112,31.72,24.4,52,166,1
35,0,167.2,70.77,17.643563,60,121,48.25,17.37,64,220,1
38,0,178.0,75.69,26.521343,92,105,50.36,16.59,33,197,3
26,0,172.9,60.54,22.01901,60,120,40.34,18.6,59,246,2
29,0,166.2,63.74,19.717794,67,104,33.32,20.5,52,248,2
38,0,174.6,81.28,17.007301,94,137,44.14,4.84,16,186,3
59,0,179.6,86.42,21.769537,92,141,45.26,2.38,45,193,4
24,0,172.1,67.16,21.408912,85,133,42.5,6.3,41,226,3
63,1,154.3,54.56,36.280487,96,128,26.25,5.9,29,123,4
43,0,173.7,84.73,33.097411,97,140,37.79,5.15,44,179,4
60,0,167.0,53.67,31.66756,80,125,21.19,9.84,30,157,4
23,0,172.6,75.42,21.398805,63,122,44.23,19.72,58,238,2
23,1,168.5,51.88,29.059609,58,121,21.98,26.61,31,191,1
28,0,176.6,70.2,22.250434,78,147,43.37,13.53,45,247,3
64,1,159.3,49.4,27.854034,70,116,24.3,23.97,31,159,1
38,0,176.4,81.14,26.772884,81,143,37.23,9.67,42,231,4
23,1,168.6,62.15,16.753287,88,131,39.59,12.6,41,184,3
43,0,176.9,64.5,24.415859,87,150,21.07,6.46,22,162,4
43,0,179.0,78.16,23.124374,84,139,39.82,6.58,49,210,3
22,0,172.6,73.76,24.975793,83,119,37.7,15.58,46,231,3
35,0,179.8,79.1,18.614187,86,148,44.98,7.04,52,197,3
45,0,171.8,70.81,15.331733,98,119,34.75,12.43,51,238,3
31,1,167.7,54.12,16.452982,75,104,28.19,19.75,49,185,1
61,0,174.1,71.46,17.857135,78,136,42.59,5.31,35,186,4
42,0,172.5,77.4,20.676885,91,153,49.56,11.46,49,238,2
21,1,159.7,62.96,16.790017,74,122,30.52,20.65,50,187,2
23,1,160.9,58.48,20.104726,76,108,26.82,28.69,49,135,1
55,1,164.6,75.05,24.736268,81,113,23.05,15.39,24,200,2
61,0,158.6,59.41,25.243153,76,138,31.58,4.89,4,176,4
38,0,165.8,62.43,17.078341,81,133,43.86,20.11,56,229,1
28,1,169.5,64.65,29.852928,76,134,30.97,20.58,26,202,4
64,0,173.5,75.9,31.182484,96,153,34.04,1.52,22,176,4
43,0,176.6,90.38,21.189713,99,150,46.54,16.91,45,230,3
64,0,171.5,86.92,32.076538,85,138,40.25,-6.94,19,221,3
22,1,163.6,60.15,18.319406,73,117,32.36,15.57,50,170,1
56,1,155.5,50.29,27.941102,74,115,40.12,24.78,18,179,2
22,1,161.7,61.03,17.232711,80,116,29.63,23.73,38,192,1
23,0,177.0,81.8,20.623694,98,140,44.44,15.76,52,219,3
31,1,161.8,62.65,15.223255,92,119,33.69,11.21,25,180,3
30,0,166.1,62.16,26.77465,64,131,50.35,13.4,43,187,1
62,1,162.6,57.46,16.77177,67,114,28.0,17.89,39,184,1
44,0,166.9,66.92,21.742025,85,130,34.74,12.34,25,176,3
22,0,171.1,59.27,23.045531,79,126,55.21,21.62,59,233,2
40,0,181.3,91.54,16.651598,66,144,51.78,9.61,33,218,3
63,0,177.6,58.98,35.127688,99,145,34.36,10.68,41,188,4
63,1,169.3,60.87,14.818495,73,125,27.73,15.73,32,174,3
27,0,172.9,57.58,22.52619,55,116,55.58,21.71,45,237,1
47,0,177.5,74.79,22.879567,84,120,36.05,17.73,42,237,3
46,1,165.1,62.28,25.09329,79,122,25.67,26.44,39,201,1
22,0,175.3,64.84,15.369394,84,145,40.5,16.69,37,248,2
28,1,167.4,69.29,19.932513,83,124,36.28,19.88,51,187,1
27,1,163.8,49.31,27.136092,75,120,27.59,24.71,33,167,1
46,0,177.8,72.09,22.669113,85,144,46.02,13.27,37,206,3
22,1,165.7,57.61,15.662533,82,106,24.71,20.59,52,194,1
27,1,166.9,53.25,16.127631,66,126,46.31,17.7,54,181,2
22,1,167.1,50.64,28.321748,73,136,30.07,10.42,28,179,3
47,0,159.0,85.09,19.934342,84,144,39.28,2.33,22,143,4
38,0,175.2,74.77,14.158607,84,124,39.77,18.2,56,249,1
23,0,173.3,82.96,33.183856,74,143,52.26,6.78,48,231,2
30,0,176.4,70.84,20.088187,75,140,44.49,14.94,50,254,3
22,0,170.1,80.77,19.489508,86,122,42.75,17.69,62,258,2
24,0,167.3,78.36,19.550316,62,144,47.87,17.53,47,230,2
33,0,170.4,66.55,18.370241,72,124,45.06,17.26,42,230,2
23,0,172.1,67.78,15.413348,82,135,48.24,16.19,34,234,3
53,0,164.7,84.58,26.309258,99,135,30.34,11.57,5,131,4
49,1,160.7,55.13,32.834458,77,133,29.67,20.88,41,173,3
62,0,182.3,80.0,35.080176,95,145,41.8,-8.0,38,229,4
49,1,162.9,51.23,26.923597,80,153,31.32,18.32,31,189,2
53,1,162.9,63.0,23.989341,75,126,23.81,22.05,34,147,1
29,0,170.3,61.75,11.936896,69,124,46.72,18.24,53,244,1
55,1,162.0,59.48,38.957513,80,125,20.92,10.99,32,182,4
37,1,161.3,49.53,25.639624,82,111,32.57,10.66,37,167,1
63,0,168.1,73.59,20.17049,72,137,39.55,7.64,40,195,3
53,0,178.0,72.6,25.249381,91,133,33.58,0.99,37,193,4
25,0,172.4,67.19,29.154745,79,125,43.41,14.69,46,241,3
42,1,164.7,55.9,27.759118,86,129,22.37,17.75,18,181,2
24,0,168.7,53.07,23.606977,85,118,36.98,21.84,34,200,2
61,1,159.0,51.38,34.490088,90,104,21.05,9.51,26,115,4
50,0,178.7,57.91,25.920628,77,136,41.52,20.54,44,193,3
23,1,168.7,59.84,15.409503,88,114,32.11,21.62,49,193,1
61,0,167.8,72.18,27.603259,87,131,21.75,0.2,40,146,4
21,0,166.8,71.35,14.827344,60,109,43.07,18.48,40,245,1
51,1,167.7,54.78,27.474848,84,111,33.44,28.51,44,184,2
27,1,164.5,57.1,16.319512,80,111,24.53,23.09,23,166,1
55,0,164.4,58.93,19.535025,67,154,18.69,17.32,17,165,4
23,1,165.5,68.84,17.17216,56,106,36.63,23.55,38,196,1
26,1,157.3,61.11,27.617685,88,124,29.16,20.34,42,162,3
23,1,168.5,59.32,26.704308,62,125,25.58,20.09,44,192,4
51,0,161.6,68.45,34.727011,96,122,36.08,12.04,33,119,4
63,0,160.8,73.5,36.790752,96,157,27.59,-0.49,13,154,4
60,0,170.1,54.65,25.446731,63,115,30.76,6.93,42,170,3
42,1,164.4,55.12,17.863891,58,109,30.93,22.61,48,200,1
54,1,151.4,58.51,19.659911,80,114,35.86,27.72,27,175,1
64,1,168.5,53.87,29.301583,83,118,34.76,16.0,32,194,1
35,0,177.6,82.96,18.505894,77,143,48.79,14.31,48,229,3
63,0,185.1,95.63,37.152465,96,143,40.82,6.52,27,181,4
40,0,176.5,63.76,14.123195,75,143,44.96,19.53,32,205,2
53,0,165.8,72.88,24.589337,82,115,44.16,-6.14,33,142,4
28,0,175.8,85.02,22.922064,61,148,48.77,15.84,48,250,3
23,1,161.4,64.28,17.57751,86,104,29.8,13.25,31,152,1
43,1,162.6,52.18,15.105346,94,136,28.49,11.3,30,199,2
31,0,176.2,63.18,19.881345,54,109,47.42,11.17,48,242,3
21,0,181.6,57.13,18.300552,85,135,39.63,16.92,37,217,2
23,1,171.5,57.73,26.732371,59,119,33.8,14.79,33,182,2
42,1,169.0,57.02,18.986807,73,115,26.16,21.28,49,183,1
31,1,162.6,62.47,31.292206,79,121,21.97,27.42,19,157,1
33,0,169.7,81.56,16.03258,93,114,52.25,19.3,44,237,2
33,0,173.8,84.28,18.846183,67,141,59.2,17.72,54,230,2
64,0,164.9,66.88,19.314591,96,130,30.1,-0.83,10,130,3
31,0,176.2,74.01,16.166683,81,144,56.41,13.19,59,245,2
55,0,169.6,72.59,31.677938,91,142,36.35,2.53,24,122,3
27,0,168.4,70.42,26.003343,64,154,43.19,14.53,33,200,3
22,1,163.3,54.77,18.41136,79,123,25.96,28.83,39,194,2
23,1,166.9,61.51,20.81132,67,115,34.27,24.77,57,184,1
29,0,178.1,75.5,13.655313,67,113,49.5,13.48,46,227,3
41,0,175.8,86.16,19.198664,80,153,52.69,13.44,48,252,3
41,0,175.8,74.03,23.660428,83,151,42.72,11.42,34,228,3
27,0,174.9,72.41,22.125681,65,138,46.94,22.81,48,242,2
31,0,171.2,60.86,20.22314,67,141,45.41,19.33,58,239,2
61,0,176.2,78.58,19.730047,89,149,51.2,12.9,33,174,2
30,1,168.1,55.15,14.438607,55,115,25.07,20.54,54,196,1
31,0,171.9,75.9,17.495453,83,126,47.8,15.24,51,257,2
58,1,165.7,76.0,23.5674,82,131,32.14,20.72,42,213,4
26,0,162.9,82.79,24.88289,89,145,49.11,16.77,54,177,2
59,1,161.3,49.15,23.64893,74,101,24.57,27.24,34,149,2
47,0,168.8,71.82,25.489276,96,118,37.84,13.12,24,117,4
24,0,166.6,61.72,22.693217,70,121,47.96,24.55,43,232,1
23,1,159.6,51.96,16.910976,87,105,39.9,15.74,45,196,2
62,1,162.6,56.37,29.824994,60,123,20.89,18.95,29,172,3
64,1,154.2,51.95,27.673564,81,112,19.04,10.18,19,149,3
35,0,176.5,62.73,22.870842,75,123,50.5,23.3,43,230,3
27,0,164.4,79.99,28.181835,75,139,42.37,10.84,39,188,3
23,1,167.1,54.92,19.591023,79,118,32.67,21.57,58,249,1
23,0,167.0,59.21,18.959316,78,115,49.37,21.59,52,235,1
39,0,181.9,79.26,24.758243,66,142,41.67,15.96,45,225,2
27,0,172.1,81.6,20.726668,63,137,48.54,15.63,50,231,2
22,0,177.3,76.47,23.981593,93,141,38.49,11.85,30,207,3
43,1,163.4,57.32,26.874908,62,111,25.88,16.12,26,198,1
56,0,173.1,77.28,29.178373,76,104,44.56,10.8,41,210,3
23,0,174.1,70.8,17.85656,86,137,40.12,14.08,21,151,4
64,0,177.7,82.19,24.038278,90,144,42.92,8.86,33,229,4
56,1,162.1,55.33,16.506184,75,123,23.05,-0.75,24,167,4
23,1,164.4,56.5,20.597531,58,116,33.84,24.28,54,176,1
41,0,169.3,72.87,25.033633,95,137,31.99,10.72,44,198,4
47,0,171.4,78.93,31.121247,88,136,36.44,15.06,37,223,3
41,0,180.8,63.49,33.261392,88,144,37.69,16.05,48,214,2
39,0,171.2,69.65,20.355441,87,137,28.26,16.75,51,224,4
22,0,171.9,81.14,20.230669,61,147,51.19,17.22,49,258,3
25,0,179.3,80.28,24.351728,77,142,45.63,16.03,41,173,3
24,0,176.8,72.45,13.908691,98,141,47.15,13.2,39,221,2
29,0,174.6,75.38,18.947539,76,145,48.65,18.08,45,244,3
26,1,163.2,52.25,29.42864,96,145,30.43,0.73,23,147,4
22,1,172.4,81.76,17.439847,80,114,41.87,26.15,56,204,1
46,1,158.9,54.93,32.247859,72,127,26.15,24.03,8,123,2
54,0,163.4,79.48,29.973892,71,150,37.51,7.27,36,124,4
23,0,166.8,59.61,13.424453,68,129,38.77,13.46,40,258,2
48,0,177.7,76.39,29.430519,81,143,44.07,12.4,46,168,3
31,1,160.8,50.17,26.616136,81,132,25.14,18.9,39,189,2
27,0,172.6,65.32,12.82197,78,142,49.3,22.5,43,208,3
23,0,163.9,62.0,20.911477,63,123,55.29,16.79,55,242,2
24,0,174.3,78.3,20.094271,79,126,48.46,18.82,50,246,2
23,0,165.4,60.91,20.375223,62,105,47.56,16.94,42,239,2
22,1,168.3,56.73,20.865235,78,131,25.78,15.32,30,195,4
45,0,169.1,53.98,24.738667,82,140,38.39,8.62,26,234,4
55,1,168.9,69.27,16.007228,72,124,34.24,15.16,45,207,3
22,0,173.9,49.6,25.928694,77,143,45.39,13.63,38,178,3
23,1,172.2,55.81,17.050869,65,111,33.61,26.18,55,178,1
22,0,174.5,71.98,20.390696,87,138,50.51,16.15,41,186,3
62,0,169.0,48.74,22.336726,77,139,32.9,-7.42,53,164,4
22,1,167.7,58.7,17.766454,77,111,33.55,22.13,40,185,1
31,0,176.0,71.14,19.450162,80,132,49.84,21.07,56,222,3
62,1,154.0,55.74,37.930252,73,104,26.04,1.54,14,127,4
24,1,163.6,58.64,31.800115,66,114,20.08,14.43,36,178,2
24,1,165.3,59.62,20.735141,60,102,34.97,17.1,52,241,1
23,1,170.5,53.49,17.49081,61,119,27.9,28.71,50,184,1
59,0,166.5,49.67,23.574115,76,130,30.42,10.56,34,186,4
24,0,176.1,77.2,24.07133,91,146,42.68,17.38,46,244,2
63,1,164.6,51.81,27.872427,70,124,27.59,21.51,18,112,1
62,1,160.1,62.92,24.784615,76,151,26.92,12.18,26,132,4
39,0,168.3,63.25,14.284814,87,148,50.94,11.86,51,228,3
24,1,166.9,53.32,17.004728,61,102,27.1,17.77,48,190,1
30,0,176.3,69.66,19.773944,70,122,39.21,18.56,58,238,3
22,0,171.6,62.47,18.495046,81,141,47.3,20.03,30,256,3
61,1,165.8,57.73,36.057869,89,155,34.15,13.56,21,107,4
43,1,162.5,59.63,23.664239,79,107,28.63,27.92,35,180,2
32,1,160.4,52.26,15.807712,75,126,25.43,28.02,50,180,1
22,0,169.5,72.61,21.828531,65,120,48.84,18.87,46,234,1
61,1,161.3,55.23,25.569585,80,131,39.0,7.14,19,133,4
34,0,168.2,63.29,21.025376,61,117,37.46,20.17,53,208,1
51,1,153.1,50.55,31.352392,62,110,30.13,28.06,50,181,1
53,1,156.8,48.68,30.224347,77,111,20.99,26.96,32,136,2
63,0,162.6,58.8,33.420927,76,134,21.8,-5.34,35,186,4
62,0,180.1,87.83,30.215521,77,142,38.31,8.82,31,179,4
26,0,174.9,71.92,19.811029,63,117,48.89,20.14,51,228,2
30,1,166.8,57.09,19.932097,59,116,32.79,24.92,42,185,1
29,0,172.9,66.59,22.969127,59,129,53.2,16.24,48,255,2
31,1,168.0,57.78,19.476742,64,114,26.94,25.18,42,201,1
45,1,164.1,48.63,24.396633,63,153,21.98,19.8,38,157,1
40,0,175.3,70.82,33.903349,90,147,45.39,9.82,36,143,4
27,1,166.0,56.35,18.717797,73,117,32.6,20.63,53,159,1
63,0,162.6,86.41,31.918977,68,122,21.71,3.68,36,136,4
33,0,172.5,60.73,15.396191,66,127,51.52,16.67,47,228,1
61,0,174.7,59.37,32.430212,89,154,30.2,3.89,31,191,3
43,0,173.2,67.42,22.168188,96,145,39.49,4.64,34,182,3
23,1,161.0,53.4,13.544893,57,110,28.43,27.08,48,178,1
22,0,174.2,74.18,16.344793,78,154,47.89,15.62,48,245,3
28,0,168.9,64.28,23.322012,61,124,37.44,20.18,54,202,1
32,0,174.0,77.87,19.205759,63,148,49.97,18.69,49,243,3
62,0,157.5,57.5,33.676982,97,131,46.11,4.19,35,151,4
22,0,171.8,61.1,21.382239,63,127,44.28,7.47,38,126,4
24,1,162.3,51.96,14.963252,75,115,27.37,27.44,26,192,1
22,0,173.9,75.52,22.90154,77,147,48.46,14.18,49,223,3
32,0,166.8,56.88,17.822159,81,143,40.53,20.54,36,192,1
23,0,175.0,58.38,23.009286,73,130,34.09,18.57,38,226,3
36,1,171.6,57.43,22.182386,73,123,20.55,20.81,41,182,2
64,1,161.8,53.33,24.249569,72,126,25.68,22.39,40,171,1
63,0,169.6,70.57,30.979669,95,149,38.74,10.08,33,185,4
44,0,175.5,89.2,25.750372,70,142,54.28,8.05,53,163,3
45,0,157.4,65.99,28.347654,72,133,26.59,9.89,14,137,4
53,1,162.3,62.65,25.052998,72,129,30.96,22.9,55,200,1
36,0,183.0,70.67,22.546858,80,144,39.89,11.66,37,137,3
21,1,164.1,47.45,18.804934,75,107,25.05,23.35,21,183,1
38,0,173.5,62.44,19.403043,68,149,55.47,23.72,48,158,2
30,0,164.3,64.4,16.81038,68,133,52.34,19.92,35,242,1
23,1,167.2,63.42,16.832027,79,132,44.43,18.87,52,243,1
38,1,164.4,54.53,18.582881,61,114,27.29,20.47,51,198,1
22,1,162.1,52.87,18.041617,75,111,25.45,21.52,48,154,1
62,0,173.7,90.72,28.93464,96,142,22.34,-8.63,7,133,4
50,1,166.9,55.37,29.015029,77,120,34.97,20.23,22,166,3
38,0,175.5,74.46,27.008764,80,124,51.86,20.18,53,258,2
27,0,178.8,54.56,9.639423,65,121,31.78,15.77,59,264,2
23,0,171.3,64.24,22.122924,62,112,40.43,21.18,47,250,1
43,0,181.0,81.09,28.984928,84,146,47.46,14.9,44,217,3
37,0,173.7,59.91,35.121616,88,157,24.77,10.47,20,140,4
55,0,169.7,70.68,32.639653,74,139,31.36,5.8,34,196,4
60,1,161.1,67.85,17.912351,75,126,30.37,-5.66,27,181,3
46,1,155.9,59.09,30.683356,78,117,23.27,18.51,11,178,4
55,0,154.8,89.84,36.579089,96,135,24.23,-5.53,10,101,4
58,1,165.7,65.43,39.480384,86,126,26.9,11.8,15,118,4
37,0,179.5,73.5,21.141064,94,131,49.71,18.32,44,242,3
29,0,176.5,65.11,15.787212,88,139,48.24,10.36,45,194,2
64,0,154.1,52.65,32.841705,84,144,22.9,-6.06,20,189,4
28,1,166.2,59.67,25.046601,60,105,32.94,12.51,31,175,3
40,1,164.2,52.02,25.963991,78,109,31.32,7.55,5,138,4
31,0,173.0,67.91,18.597582,73,125,53.49,15.64,44,246,3
22,0,168.3,77.59,13.5692,73,127,36.43,15.52,52,247,3
23,1,158.7,53.38,31.944141,75,110,27.0,27.62,46,154,1
23,1,171.3,70.98,16.045339,78,112,31.57,21.28,38,194,1
31,0,173.3,65.44,30.542242,68,142,47.53,16.69,34,265,1
40,1,166.8,51.0,24.773619,77,155,25.84,15.22,34,215,2
22,0,170.1,54.97,17.250881,79,131,34.5,16.21,54,183,1
23,0,173.9,93.51,19.865679,77,127,54.13,15.82,52,239,2
56,1,163.5,58.79,33.392891,74,152,25.58,6.67,13,190,4
42,0,173.1,72.34,17.512546,92,112,55.35,15.32,39,254,2
64,0,167.8,53.38,25.897235,86,118,21.97,2.76,5,144,4
63,1,156.5,62.95,28.546043,74,123,22.95,12.04,17,139,4
31,0,167.5,70.95,13.079905,69,125,40.7,20.56,57,242,2
26,0,165.2,67.34,19.466288,73,149,45.68,16.28,57,247,2
23,1,167.7,54.92,33.441349,63,105,34.82,21.32,47,178,1
64,0,177.0,72.88,31.709093,95,147,33.24,-7.55,9,128,4
28,0,177.2,84.04,22.171743,96,147,47.71,5.97,50,236,2
60,0,178.2,61.52,27.774385,95,148,46.22,11.96,35,213,3
56,0,167.0,55.98,30.179729,73,152,26.82,19.02,19,181,4
21,1,152.4,56.7,25.889038,63,111,31.36,21.92,42,186,4
44,0,171.8,81.61,22.733395,89,146,52.84,13.77,44,178,2
39,0,178.8,74.53,13.305965,70,123,45.6,19.3,49,250,3
63,1,157.7,50.53,32.266763,87,153,23.34,-3.14,6,182,4
62,1,163.2,56.86,18.597752,79,120,29.91,23.21,37,169,1
54,0,165.6,73.79,23.465242,78,119,42.15,8.77,42,185,3
58,0,164.9,55.62,28.404757,97,152,27.19,0.6,28,143,4
58,0,178.0,84.96,21.996263,98,138,47.0,9.78,42,170,4
62,1,152.4,45.72,29.381025,81,122,26.43,23.26,15,178,2
24,1,159.2,64.03,21.218396,68,112,33.59,20.98,51,162,1
29,0,176.9,60.83,16.62592,74,119,29.38,14.73,58,242,1
50,0,169.9,59.45,25.433118,92,129,23.12,9.29,24,167,4
38,0,178.5,79.28,20.981635,81,149,46.62,20.25,38,240,3
23,1,166.7,61.04,19.389488,73,120,32.48,30.13,49,177,2
35,1,165.2,60.77,25.662394,69,126,20.15,12.46,22,157,3
64,0,176.2,84.52,32.10242,96,143,45.23,1.04,19,132,3
21,1,163.2,57.72,16.648902,61,109,26.44,23.39,53,190,1
23,1,167.4,56.23,22.979463,84,129,36.07,1.52,39,190,1
23,1,162.5,56.97,16.160955,61,124,27.38,26.84,54,182,1
59,1,161.1,70.19,23.265083,75,117,35.2,25.12,42,188,1
28,1,165.8,54.47,19.780922,63,109,28.81,22.25,55,182,1
62,1,167.1,60.47,32.387452,83,136,26.37,-3.4,25,179,4
21,1,167.0,56.17,16.664869,63,116,21.28,7.89,35,194,4
61,0,162.9,59.29,31.098604,95,142,20.79,9.78,13,156,2
31,1,169.5,62.47,25.829802,78,136,31.53,12.54,61,246,2
44,1,166.0,50.36,20.004885,94,119,48.27,17.49,45,182,4
22,0,170.5,60.44,15.458054,80,124,52.62,20.13,45,216,3
63,0,177.7,92.6,34.536419,98,138,44.62,-0.03,11,156,4
26,1,161.0,60.37,29.587827,83,103,23.0,15.39,36,157,3
49,0,174.8,60.72,24.342724,77,152,29.54,13.2,35,177,4
25,1,163.2,62.61,18.82677,61,108,37.5,17.98,54,170,2
21,0,168.6,75.71,20.0919,69,123,45.13,19.11,48,226,3
23,0,177.2,72.89,21.569734,82,145,47.25,12.9,49,227,3
64,1,159.0,57.09,33.243195,93,127,20.96,18.18,16,139,4
58,0,169.5,81.44,34.881738,98,133,40.1,5.75,30,152,4
23,0,179.4,69.74,19.737459,76,127,37.02,16.89,45,257,3
62,0,169.5,60.95,32.720157,79,140,46.01,-3.65,37,209,4
22,0,169.5,74.91,15.057003,78,143,48.26,13.15,54,260,3
23,0,167.1,66.01,20.635516,80,122,45.27,19.81,44,231,2
29,0,171.6,63.34,15.512628,77,125,53.29,21.09,43,221,3
41,1,168.4,50.08,28.726626,74,132,43.7,17.67,36,198,1
33,0,164.8,59.09,23.234069,73,135,47.73,20.66,64,237,1
57,0,155.5,53.57,29.584989,90,139,25.34,4.77,15,154,4
53,1,162.9,49.97,30.863207,71,116,28.13,11.15,40,175,4
54,1,172.4,47.97,34.45394,76,158,37.68,15.14,13,186,4
60,0,169.9,69.54,32.675861,81,142,26.75,12.72,28,113,4
28,0,168.1,68.21,22.157902,83,122,43.35,17.41,43,240,2
63,0,165.3,58.74,21.156174,85,152,36.03,13.99,11,189,3
22,0,172.4,66.37,19.872174,78,128,51.61,17.41,46,252,2
23,0,169.6,71.15,22.387352,61,125,45.89,19.5,50,246,3
58,0,173.0,76.59,29.069262,80,143,41.67,7.25,39,176,4
26,1,161.3,52.37,20.119114,74,110,36.8,25.55,59,165,1
56,0,162.3,63.13,31.708424,74,150,44.12,3.44,29,185,4
59,0,154.3,73.18,33.036483,99,149,44.53,15.47,23,224,4
63,0,180.7,80.48,31.393632,96,124,41.63,20.1,33,174,4
23,1,164.8,57.42,26.961548,74,108,26.78,26.16,43,159,1
30,0,171.5,79.94,23.397792,70,132,47.89,4.1,51,240,3
21,0,168.1,85.89,24.766333,82,121,42.56,23.82,47,231,3
38,1,158.0,52.04,36.957439,77,112,25.72,27.85,23,119,4
23,0,173.8,68.55,13.942714,66,112,43.86,17.22,34,257,3
62,1,156.2,51.74,24.914506,81,124,22.48,20.51,11,172,4
43,0,167.3,51.26,35.231786,98,147,43.17,-5.74,33,129,3
62,1,164.2,53.11,34.220763,81,149,25.74,18.45,18,193,3
27,0,163.9,63.84,20.18556,69,121,41.59,14.38,43,228,1
39,1,160.3,49.3,27.289764,79,123,21.35,25.63,8,165,1
23,0,176.0,81.0,22.417383,79,138,51.31,10.61,50,242,3
34,0,171.6,63.14,15.648488,57,115,49.3,16.72,59,242,2
39,0,178.9,65.01,23.793688,81,126,42.22,18.58,35,183,2
54,1,163.0,57.72,19.402499,77,113,26.32,25.75,29,178,1
64,0,156.2,59.8,25.249406,93,152,20.67,-2.78,27,113,4
36,0,171.3,73.23,19.330332,66,150,49.66,15.55,52,235,2
23,0,168.1,63.29,19.289285,84,123,45.71,18.75,48,248,1
58,0,175.0,79.54,24.491961,84,141,36.75,5.78,19,140,4
40,0,175.0,73.26,24.803989,77,128,41.49,19.86,51,241,2
32,1,165.3,59.96,18.484201,66,117,34.86,23.44,61,188,1
63,0,154.5,59.25,25.172423,82,153,19.29,8.19,12,140,3
30,1,164.5,56.81,22.608197,61,113,39.0,26.69,51,187,1
29,0,171.9,64.25,12.089788,87,139,46.04,21.33,42,223,2
31,0,176.4,85.96,18.000667,78,141,46.66,13.77,47,244,3
